OR	Posterior	Posterior1
0.295749179	0.0666666666666667	0.0672875834758011
0.296044019	0.0666666666666667	0.0671119522981562
0.296834617	0.063063063063063	0.0660432312167585
0.296839561	0.063063063063063	0.0663104847254773
0.296839653	0.063063063063063	0.0660769605749488
0.296874128	0.063063063063063	0.0662611945060836
0.296879772	0.063063063063063	0.0664245535470975
0.29691506	0.063063063063063	0.0664544264645662
0.296919994	0.063063063063063	0.0659819397041186
0.296960227	0.063063063063063	0.0653279461709515
0.297156652	0.063063063063063	0.0656338436264596
0.297161557	0.063063063063063	0.0651925545798108
0.297207868	0.063063063063063	0.0651332914804384
0.29723727	0.063063063063063	0.0669146568739415
0.297345093	0.063063063063063	0.0654948676813644
0.29736316	0.063063063063063	0.0656512109778154
0.297631463	0.063063063063063	0.0655615218023495
0.298033592	0.0625	0.0650336199705925
0.298432807	0.0625	0.0709536311461164
0.29855614	0.0625	0.0654112468345225
0.298682719	0.0625	0.064963396436078
0.299120783	0.0625	0.0706827633449269
0.29926506	0.0625	0.0653895028542629
0.299931082	0.0625	0.0644960908644832
0.300128238	0.0625	0.065214746177165
0.300638986	0.0625	0.0654466650789061
0.301159527	0.0619469026548672	0.0653485290065842
0.301373268	0.0619469026548672	0.0651664360068469
0.302397905	0.0636363636363636	0.0659274278152623
0.302406093	0.0636363636363636	0.0661024821114834
0.30240618	0.0636363636363636	0.0661541774727358
0.302443572	0.0636363636363636	0.0659711840778552
0.302452098	0.0636363636363636	0.0662731262370253
0.302453753	0.0636363636363636	0.0663133853366746
0.302493847	0.0636363636363636	0.0663459890660339
0.302531356	0.0636363636363636	0.0662372852710026
0.302535608	0.0636363636363636	0.0662442725983489
0.302694303	0.0642201834862385	0.066419743516864
0.302757814	0.0642201834862385	0.0718799686856003
0.302844832	0.0642201834862385	0.0719169273114372
0.303037639	0.0642201834862385	0.0661936286615196
0.303062807	0.0642201834862385	0.066388888804252
0.303998368	0.063063063063063	0.0658938849347671
0.304168238	0.063063063063063	0.0661478399495326
0.305094409	0.063063063063063	0.0659905735765291
0.306047128	0.063063063063063	0.0660876545145497
0.306464617	0.07	0.0663958734664065
0.307314933	0.0693069306930693	0.0661222491578031
0.308759935	0.0686274509803921	0.066266824850588
0.319078068	0.07	0.0679439680638274
0.320217262	0.07	0.0677826043295777
0.320290117	0.07	0.0677448032085947
0.322066605	0.0693069306930693	0.068701211523514
0.322435043	0.0693069306930693	0.0683774320144808
0.322591403	0.0693069306930693	0.0684806046306572
0.322777267	0.0693069306930693	0.0683835024032208
0.323097253	0.0686274509803921	0.0686534809976509
0.323165924	0.0686274509803921	0.0681365775672228
0.323537089	0.0679611650485437	0.0683157406456157
0.323808824	0.0679611650485437	0.0681926480458245
0.324596864	0.0673076923076923	0.0674016636158094
0.327195424	0.0666666666666667	0.0661195623731057
0.328591896	0.0660377358490566	0.0652833924517295
0.330254195	0.0660377358490566	0.0653037321908731
0.333944256	0.0654205607476635	0.0655331010459711
0.334029253	0.0654205607476635	0.0650442193231869
0.338071632	0.0714285714285714	0.0695623560439304
0.340262381	0.0701754385964912	0.069001620594651
0.343625259	0.0701754385964912	0.0682796392133016
0.343706753	0.0701754385964912	0.0686758610467335
0.345554528	0.0695652173913043	0.0681314868389409
0.350684009	0.0683760683760684	0.0669212568128353
0.351815198	0.0677966101694915	0.0667326474741727
0.356200611	0.0672268907563025	0.0659185219938587
0.356206548	0.0672268907563025	0.0661046265241575
0.356351443	0.0672268907563025	0.0659472678935804
0.356437896	0.0666666666666667	0.0655054310079946
0.356490553	0.0666666666666667	0.0656179817867682
0.357086112	0.0776699029126214	0.0712131205084335
0.357959666	0.064	0.0659445453940516
0.360733393	0.0634920634920635	0.0617927125324934
0.362945858	0.0634920634920635	0.0628358698953711
0.363236679	0.0634920634920635	0.0624097843665689
0.363936107	0.0634920634920635	0.0625576212762973
0.366130409	0.064516129032258	0.063380052985659
0.367161303	0.0754716981132075	0.0762854303262619
0.367663989	0.0823045267489712	0.0757656845178825
0.37384574	0.0875912408759124	0.0867553557461554
0.381649088	0.0765027322404371	0.0786252030905757
0.382008897	0.0760869565217391	0.0749942042062354
0.386863037	0.0754716981132075	0.0743025841513488
0.386909127	0.08125	0.0803169203115077
0.387745392	0.0792682926829268	0.0781287840277281
0.389222512	0.0778443113772455	0.0767037366541843
0.389825341	0.0828402366863905	0.0817855974911543
0.395214438	0.0829493087557603	0.0820624697522001
0.398731854	0.0833333333333333	0.0822449399406826
0.403209246	0.0864197530864197	0.0857406488330446
0.411578949	0.0979020979020979	0.096498761067785
0.412388288	0.0972222222222222	0.096192707895798
0.415094538	0.09375	0.0927412049111063
0.415772448	0.0530973451327433	0.0562703020932939
0.416416237	0.0725806451612903	0.071666145882982
0.418471182	0.0902255639097744	0.0891783096784204
0.419019267	0.0895522388059701	0.0884803628556045
0.423143546	0.0935251798561151	0.0921211678030445
0.428769674	0.09375	0.0926158760800882
0.438307149	0.1	0.0987899265434372
0.438815006	0.1	0.0987754016029191
0.440249622	0.105691056910569	0.104389406139702
0.440316292	0.105691056910569	0.104544816769643
0.441750067	0.104838709677419	0.108119410684294
0.444236336	0.098159509202454	0.0971468136391486
0.444499874	0.0946745562130177	0.0936951086983818
0.444770984	0.0930232558139535	0.0919927853439838
0.445049535	0.0930232558139535	0.0921313457017706
0.445117302	0.0982658959537572	0.09747360325675
0.445156208	0.0982658959537572	0.0973960071133499
0.445185067	0.0977011494252873	0.0969507530648143
0.445185068	0.0977011494252873	0.0971569959447394
0.445245414	0.0977011494252873	0.0968482095239298
0.44525283	0.0977011494252873	0.0968053955322262
0.445252832	0.0977011494252873	0.0972857751027706
0.445252833	0.0977011494252873	0.0972769507748651
0.445252835	0.0977011494252873	0.0971720325108084
0.445305777	0.0977011494252873	0.0969830461599505
0.445313187	0.0977011494252873	0.0965668267912768
0.445313188	0.0977011494252873	0.0967616679208709
0.44531319	0.0977011494252873	0.0971720325108084
0.445373562	0.0977011494252873	0.0971648262188161
0.445419149	0.0977011494252873	0.0966688984575879
0.445433949	0.0977011494252873	0.0968021085553817
0.445479567	0.0971428571428571	0.0963813318180358
0.445494353	0.0971428571428571	0.0964298146227543
0.445540001	0.0971428571428571	0.0961392191360278
0.445554774	0.0965909090909091	0.095964492448263
0.445578303	0.0965909090909091	0.0958116991530613
0.445615211	0.0965909090909091	0.0959765699825214
0.445653547	0.0965909090909091	0.0955807882467798
0.445675664	0.096045197740113	0.0952773854608167
0.445691925	0.101123595505618	0.100434182912933
0.445736134	0.101123595505618	0.100518886145338
0.445849774	0.105555555555556	0.107797565868122
0.445857123	0.105555555555556	0.104808025796711
0.445917642	0.105555555555556	0.104562054458395
0.445970843	0.105555555555556	0.104433679435463
0.445978177	0.105555555555556	0.104928401184221
0.446188208	0.104395604395604	0.106291216582938
0.446319857	0.104395604395604	0.103446296417605
0.446341735	0.104395604395604	0.103298793490511
0.446351359	0.104395604395604	0.106520815821271
0.446394864	0.104395604395604	0.103660574219721
0.446455777	0.104395604395604	0.103529690776734
0.446465528	0.103825136612022	0.105650375707352
0.44656991	0.103825136612022	0.105798712195559
0.446633323	0.103825136612022	0.102958011778119
0.446888185	0.103260869565217	0.105075340214204
0.446967543	0.103260869565217	0.102620932752371
0.447158639	0.103260869565217	0.102330903362704
0.447533088	0.103260869565217	0.102360624054986
0.447542535	0.103260869565217	0.102485995387449
0.447649603	0.102702702702703	0.101828733411118
0.447876705	0.102702702702703	0.101786106590645
0.447928306	0.102150537634409	0.101167064039738
0.448791313	0.106382978723404	0.105793726098147
0.449051315	0.106951871657754	0.105987040274643
0.449552291	0.106951871657754	0.10895744902491
0.449715173	0.106951871657754	0.10586824942763
0.451750007	0.10752688172043	0.106582969158086
0.452986292	0.102150537634409	0.101409879603953
0.453102774	0.102150537634409	0.101419833060383
0.453117722	0.102150537634409	0.101317197195522
0.453312195	0.101604278074866	0.103913224182158
0.453607731	0.101604278074866	0.101067005799536
0.453670383	0.101604278074866	0.100926502958794
0.45367678	0.101604278074866	0.101211513126891
0.453739439	0.101604278074866	0.10108973163969
0.453782962	0.101604278074866	0.100580061437846
0.453789353	0.101604278074866	0.100736926518847
0.453802119	0.101604278074866	0.10173737768441
0.453864805	0.101604278074866	0.100933321451634
0.453864814	0.101604278074866	0.101147811359982
0.453927527	0.101604278074866	0.100941228806847
0.453952078	0.101604278074866	0.101044700214468
0.453977538	0.101604278074866	0.100838710609099
0.453990257	0.101604278074866	0.101000476551459
0.454053004	0.101604278074866	0.100708944462208
0.454115767	0.101604278074866	0.100693993753015
0.454131662	0.101604278074866	0.100820799767414
0.454159539	0.101604278074866	0.101034508042525
0.454172215	0.101604278074866	0.100916573401939
0.454228692	0.101604278074866	0.100878284625973
0.454266222	0.102150537634409	0.101215633206368
0.454278877	0.102150537634409	0.101587458624403
0.454291524	0.102150537634409	0.101277074128276
0.454297847	0.102150537634409	0.101210281895197
0.454379121	0.102150537634409	0.101544594390147
0.454423548	0.102150537634409	0.101441044512495
0.454543029	0.102702702702703	0.101897901459967
0.454618511	0.102702702702703	0.101965724089899
0.454637485	0.102702702702703	0.10192192691235
0.455078808	0.103260869565217	0.105368181630471
0.455180191	0.104972375690608	0.104204171521668
0.455439212	0.123893805309734	0.120721198397201
0.455550168	0.128440366972477	0.122578763429238
0.455665947	0.135922330097087	0.121831439259305
0.455678249	0.137254901960784	0.125106220885503
0.455755613	0.101522842639594	0.121734065315224
0.455804735	0.101522842639594	0.117785339390091
0.456133439	0.101522842639594	0.108589867076783
0.456159276	0.101522842639594	0.108536118206332
0.456455968	0.101522842639594	0.102882288953319
0.456880284	0.101522842639594	0.100875604597002
0.45760535	0.100502512562814	0.0995728383555866
0.457901934	0.100502512562814	0.100024545119903
0.458022431	0.100502512562814	0.0993579312102818
0.458619789	0.1	0.1019460835018
0.458664131	0.1	0.0992443835473975
0.460382332	0.1	0.0990644956214743
0.462114195	0.0954773869346734	0.0949371951913738
0.46331093	0.0954773869346734	0.0945833232296269
0.464728436	0.0945273631840796	0.0938428993153774
0.46499053	0.0945273631840796	0.0939292350207245
0.472596627	0.0896226415094339	0.0856746526261415
0.473676694	0.0896226415094339	0.0878184264644701
0.474072423	0.0896226415094339	0.0887470221563846
0.47699163	0.0761904761904762	0.0784601874261867
0.477096915	0.0761904761904762	0.0783199181562205
0.478409458	0.0873362445414847	0.0829026475157311
0.478419311	0.0873362445414847	0.0833379427295349
0.478888149	0.0865800865800866	0.0832929752031149
0.479732593	0.0865800865800866	0.0809031120501956
0.479936634	0.0865800865800866	0.080459432338336
0.483671852	0.0833333333333333	0.0812505349547967
0.483988273	0.0833333333333333	0.0826602612733276
0.484225862	0.0833333333333333	0.0825812714378593
0.484458594	0.0837004405286343	0.0831482690250232
0.484927676	0.0844444444444444	0.0837463398860624
0.485802156	0.102189781021898	0.101122421547921
0.485999254	0.099236641221374	0.0982248887207984
0.48628356	0.0923076923076923	0.0915158851548652
0.486776039	0.0737704918032787	0.0730389693636507
0.489107131	0.0714285714285714	0.0724976951917773
0.489424331	0.0707964601769911	0.0716942738592641
0.490830832	0.063063063063063	0.0654210828562349
0.499369323	0.0714285714285714	0.0703970468377849
0.50407637	0.0806451612903226	0.0768412980371374
0.508934563	0.0666666666666667	0.0661349717523713
0.511690912	0.0606060606060606	0.0599118623393966
0.514553924	0.0790513833992095	0.0757756188061593
0.514645345	0.0790513833992095	0.0766070575762111
0.51473946	0.0790513833992095	0.0767215961206788
0.514742139	0.0790513833992095	0.0765544391879006
0.514839037	0.0793650793650793	0.0770168513657434
0.514971335	0.0793650793650793	0.0771630043899895
0.51502476	0.0793650793650793	0.0769494526719661
0.515124567	0.0806451612903226	0.0778097875935027
0.516063638	0.0886075949367088	0.0875640106283429
0.51682809	0.0666666666666667	0.0660684776962512
0.518492841	0.0633802816901408	0.0629033111350317
0.518564452	0.0633802816901408	0.0624982552680951
0.529143364	0.045045045045045	0.0486137567772607
0.534226929	0.0454545454545454	0.0488885306649624
0.534308248	0.0454545454545454	0.0509448341407606
0.534380672	0.045045045045045	0.0476654325736695
0.534453117	0.045045045045045	0.0482286146295237
0.534888196	0.0707964601769911	0.0610721824487077
0.536755919	0.0495049504950495	0.0576136880463726
0.539174229	0.0666666666666667	0.0591760525823779
0.543234343	0.0671641791044776	0.0595714609635056
0.544416783	0.0681818181818182	0.0625192759929273
0.546060858	0.0803571428571428	0.0778040905465466
0.55657045	0.0841121495327103	0.0815183094776549
0.556645891	0.0841121495327103	0.081411330774921
0.556807604	0.0841121495327103	0.0815643148114398
0.55802857	0.0825688073394495	0.0798482072249709
0.559788571	0.0818181818181818	0.0799183710612348
0.562444529	0.0825688073394495	0.0805731263801996
0.566766402	0.09	0.0847670320093381
0.568776608	0.079646017699115	0.0837637537269244
0.572491616	0.0803571428571428	0.0835302166773854
0.574371638	0.0803571428571428	0.0823261168083126
0.57444178	0.0803571428571428	0.0824537210504458
0.579525048	0.0857142857142857	0.0826216242397331
0.583655412	0.0849056603773585	0.083638989192102
0.586308239	0.0833333333333333	0.0820429628958208
0.59079165	0.0803571428571428	0.0808241516654107
0.591193432	0.0803571428571428	0.0808514966625826
0.591819223	0.0803571428571428	0.0807319690388201
0.593402747	0.0803571428571428	0.080727382044783
0.593573546	0.0803571428571428	0.0807549258773197
0.593673806	0.0803571428571428	0.0811576248707984
0.593673808	0.0803571428571428	0.0816208973387201
0.593754277	0.0803571428571428	0.0806865891983411
0.593754278	0.0803571428571428	0.0807819985954266
0.59375428	0.0803571428571428	0.0805228994009339
0.593824895	0.0803571428571428	0.0808085920499183
0.593834769	0.0803571428571428	0.0806507370687737
0.593915284	0.0803571428571428	0.080925437337958
0.594036974	0.0803571428571428	0.080780255401777
0.594152812	0.0803571428571428	0.0803565997809283
0.594237558	0.0810810810810811	0.0811518658913079
0.594318181	0.073394495412844	0.0770936167531363
0.595015574	0.0754716981132075	0.0803953736778418
0.595196772	0.0754716981132075	0.0784809111343412
0.595887104	0.0754716981132075	0.0784943124869572
0.596219211	0.0754716981132075	0.0783244933913113
0.596894832	0.0761904761904762	0.0789563265063093
0.597117526	0.0754716981132075	0.07866677874409
0.602148457	0.0754716981132075	0.0803601380268026
0.602674298	0.0754716981132075	0.0801810385223294
0.604317115	0.0761904761904762	0.0787953978768312
0.604813246	0.0784313725490196	0.0815485624486964
0.604905308	0.0784313725490196	0.0803739403505798
0.60490531	0.0784313725490196	0.0797918302494642
0.604905312	0.0784313725490196	0.0799145086746522
0.604988853	0.0784313725490196	0.0803386658627189
0.605716504	0.0784313725490196	0.0798443137706758
0.605724938	0.0784313725490196	0.0801583572512833
0.606051871	0.0784313725490196	0.079719414674932
0.60631275	0.0792079207920792	0.0801982624489206
0.606404306	0.0792079207920792	0.0801264742082675
0.606824709	0.0792079207920792	0.0813319346426865
0.607971158	0.0769230769230769	0.0802468674933648
0.608524688	0.0769230769230769	0.080105461790845
0.608756287	0.0769230769230769	0.0803771572323346
0.61827716	0.0882352941176471	0.0819588287532835
0.624510489	0.0841121495327103	0.0839860032506027
0.630942519	0.0891089108910891	0.0858629074208654
0.635412418	0.09	0.0843174813126484
0.63624959	0.09	0.0848382702995517
0.637031954	0.0841121495327103	0.0853200044609396
0.637260654	0.0841121495327103	0.0851465990955002
0.637881775	0.0833333333333333	0.0849447712589022
0.638075882	0.0833333333333333	0.0850987543698754
0.641599528	0.0841121495327103	0.0852297837502911
0.644129804	0.0849056603773585	0.0823524956165018
0.64559646	0.0849056603773585	0.0822120925271306
0.646569798	0.0857142857142857	0.0842716619092379
0.64801212	0.0857142857142857	0.084043502289388
0.648110758	0.0857142857142857	0.0845173142873074
0.648827538	0.0857142857142857	0.0842286852183388
0.65703705	0.0833333333333333	0.0825633565428278
0.659386285	0.0826446280991735	0.081734565521918
0.667472678	0.0806451612903226	0.0794232383964485
0.667879263	0.0806451612903226	0.0791684374452121
0.667969788	0.0806451612903226	0.0795021362757201
0.669490645	0.0806451612903226	0.0838330787856379
0.671132308	0.0806451612903226	0.0794017647780749
0.678915807	0.0735294117647059	0.0718943097776666
0.680410924	0.0735294117647059	0.0719351627559544
0.680589305	0.0735294117647059	0.0720177305799348
0.68060848	0.0735294117647059	0.0723341674056669
0.680702493	0.0735294117647059	0.0719645791412497
0.680786967	0.0735294117647059	0.0723479744995001
0.689921535	0.0693069306930693	0.0718972964334331
0.690723937	0.0686274509803921	0.0715415179064394
0.692614054	0.0693069306930693	0.0729971752469744
0.696262833	0.0654205607476635	0.0661067401847475
0.697379755	0.0660377358490566	0.0671193206440609
0.712354258	0.0642201834862385	0.0645417520064623
0.7123899	0.0642201834862385	0.0647339391177738
0.712401774	0.0642201834862385	0.0652654659392474
0.713541741	0.0648148148148148	0.0656848969008628
0.71365913	0.0648148148148148	0.0656876151593997
0.714295462	0.0648148148148148	0.0639592548639065
0.715653707	0.0608695652173913	0.0568673338520817
0.715679053	0.0608695652173913	0.0616685080118847
0.717816093	0.063063063063063	0.0624317887988983
0.719314887	0.063063063063063	0.0625214350222653
0.725609694	0.0603448275862069	0.0552961659592251
0.725869057	0.0603448275862069	0.0564686021411484
0.725979546	0.0608695652173913	0.0576137488893071
0.726772429	0.0608695652173913	0.0589021266288606
0.72717465	0.0619469026548672	0.0604739171376985
0.735438378	0.056	0.0466924682359308
0.742183791	0.0564516129032258	0.0523783382831333
0.744518666	0.0546875	0.0500091871905759
0.7500464	0.0267857142857143	0.0330012788230984
0.75180067	0.0706214689265537	0.0569031081634615
0.756100951	0.0297029702970297	0.048127529717768
0.756122282	0.0297029702970297	0.0480629410313973
0.762884543	0.0760869565217391	0.0691990102899544
0.763271421	0.08	0.071494735642795
0.763284143	0.08	0.0712877867902648
0.763387603	0.0795755968169761	0.070940019951098
0.763491091	0.0793650793650793	0.0706390579470478
0.765321243	0.0763358778625954	0.0657489208787566
0.766651587	0.0753768844221105	0.0664181572470827
0.7676628	0.0771144278606965	0.0677078960226315
0.772093843	0.0730994152046783	0.0723096812458113
0.772264397	0.0775862068965517	0.0765729922480453
0.778829055	0.0778894472361809	0.0751083336945546
0.779184816	0.0775	0.0748738352028814
0.779976345	0.0769230769230769	0.0684359309945368
0.786383987	0.0767195767195767	0.0760335418632636
0.793117932	0.0821114369501466	0.0813477413082473
0.794958533	0.0812324929971989	0.0807569890910389
0.797194853	0.0781671159029649	0.077676501155956
0.799403767	0.0783289817232376	0.0777108435968294
0.8034392	0.0852941176470588	0.0847880650444555
0.812482547	0.0796178343949044	0.078936724983079
0.817085993	0.0795454545454545	0.0789912085884943
0.828284953	0.0826210826210826	0.0821739033972506
0.849686346	0.0816326530612245	0.0810948304987649
0.856064956	0.0841121495327103	0.0836227395105249
0.861362559	0.0813953488372093	0.0805950862012298
0.861783488	0.0811808118081181	0.0806086457526098
0.864973627	0.0868167202572347	0.0862005725775674
0.866065884	0.0846394984326019	0.0841963251472545
0.867661243	0.0856269113149847	0.0851035308947546
0.870144812	0.0818713450292397	0.0812820723162517
0.874413626	0.0888157894736842	0.0880322521782967
0.875213305	0.0865384615384615	0.0860241208868766
0.875954975	0.0849056603773585	0.0845514066750714
0.877564409	0.0861538461538461	0.0857239039572917
0.87832845	0.0856269113149847	0.0851595630299584
0.880342154	0.0818713450292397	0.0812468161786059
0.882218863	0.083941605839416	0.0833536993238807
0.88244613	0.0866425992779783	0.0857057188589481
0.882485476	0.0866425992779783	0.0859169592060055
0.883236842	0.09375	0.0932378045459044
0.883671839	0.0927835051546392	0.0920173269686613
0.884296127	0.0912162162162162	0.0906090987139604
0.885048106	0.0894039735099338	0.0888730401326401
0.886381245	0.087378640776699	0.0867501116883241
0.887670141	0.0888888888888889	0.0883346912634353
0.888469193	0.0883280757097792	0.0877728249889391
0.888863234	0.0872274143302181	0.0866959317826384
0.889014569	0.086687306501548	0.0860793259995841
0.889209764	0.086687306501548	0.0861531266570323
0.889576687	0.0858895705521472	0.0851164181599933
0.889752182	0.0858895705521472	0.0853202377635171
0.889857915	0.0858895705521472	0.085327395324563
0.890068113	0.0853658536585366	0.0847822562697908
0.890083013	0.0853658536585366	0.0849055936808726
0.890218543	0.0851063829787234	0.0846368019018272
0.890218544	0.0851063829787234	0.0847140032307326
0.890228158	0.0851063829787234	0.0846163578854958
0.890309475	0.0845921450151057	0.0841542194463307
0.890339212	0.0845921450151057	0.0841200553704828
0.890354074	0.0848484848484848	0.0845049460785094
0.890354075	0.0848484848484848	0.0845181884573216
0.890407894	0.0848484848484848	0.0842780579258453
0.890419078	0.0848484848484848	0.0842918261804382
0.890459913	0.0848484848484848	0.0842609026801416
0.890474761	0.0848484848484848	0.0847136385999708
0.890489605	0.0848484848484848	0.0845148476242472
0.890489606	0.0848484848484848	0.0845148476242472
0.890506418	0.0848484848484848	0.0858219480259649
0.890580647	0.0848484848484848	0.0841698881240442
0.890595481	0.0848484848484848	0.0844596524872405
0.89061031	0.0848484848484848	0.0844678409918787
0.890610311	0.0848484848484848	0.0845148476242472
0.89068659	0.0848484848484848	0.0841924914024417
0.890701414	0.0845921450151057	0.0840879891880635
0.890716233	0.0845921450151057	0.0842479679533517
0.890731048	0.0845921450151057	0.0839815672914207
0.890731049	0.0845921450151057	0.0842597251185061
0.890737499	0.0845921450151057	0.0841168397297391
0.890822213	0.0845921450151057	0.0839459377657547
0.890837018	0.0845921450151057	0.0840962155686612
0.890851819	0.0845921450151057	0.0842580056744214
0.890928251	0.0845921450151057	0.0840813344041637
0.890957836	0.0845921450151057	0.0842106932467511
0.890972622	0.0845921450151057	0.0840891126089541
0.890972623	0.0845921450151057	0.0842685485262024
0.891093459	0.0843373493975903	0.0840075914012269
0.89119957	0.0843373493975903	0.0839148770244286
0.891214328	0.0843373493975903	0.0843319176606799
0.891244043	0.0843373493975903	0.0838816872382664
0.891246709	0.0843373493975903	0.083906592519074
0.891320486	0.0843373493975903	0.0837712526614867
0.89133523	0.0843373493975903	0.0838953052441303
0.891382479	0.0843373493975903	0.0837838697359299
0.891441435	0.0843373493975903	0.083856904068281
0.891456164	0.0843373493975903	0.0840714427689088
0.891521465	0.0840840840840841	0.0834832960825287
0.891562417	0.0840840840840841	0.0835942433560584
0.891577132	0.0838323353293413	0.0833634854078386
0.891686849	0.0838323353293413	0.0832672032243196
0.891698132	0.0838323353293413	0.0834212083375344
0.891793338	0.0838323353293413	0.0833315106671886
0.891804035	0.0838323353293413	0.0834636778006351
0.891881522	0.0838323353293413	0.0832402852480042
0.892012117	0.0835820895522388	0.0829902805064132
0.892017347	0.0835820895522388	0.0832447776367006
0.89206133	0.0835820895522388	0.0831094916115453
0.89216782	0.0833333333333333	0.0841349337317069
0.892182462	0.0833333333333333	0.0829070369660208
0.892215798	0.0833333333333333	0.0825486589313231
0.892245091	0.0835820895522388	0.0847133004061308
0.89229733	0.0833333333333333	0.0828396042117951
0.892307805	0.0833333333333333	0.0827279833253733
0.892546055	0.0838323353293413	0.0847457533844056
0.892568748	0.0838323353293413	0.0832624061076423
0.89273031	0.0838323353293413	0.0833457908045498
0.892793389	0.0838323353293413	0.0832280058564186
0.892924751	0.0863095238095238	0.0858529116784359
0.892951888	0.086053412462908	0.0870351673292924
0.892952212	0.086053412462908	0.0857393899399762
0.893016766	0.086053412462908	0.0855104139964
0.89308003	0.086053412462908	0.0854416150608778
0.893142511	0.086053412462908	0.0855629492828185
0.893172464	0.0857988165680473	0.0867953540898937
0.893313967	0.086053412462908	0.085510484154271
0.893320622	0.086053412462908	0.0855033509001254
0.893395592	0.086053412462908	0.0855767042337088
0.893760175	0.086053412462908	0.0856605444381266
0.894085351	0.0855457227138643	0.0850799849747627
0.894189143	0.0855457227138643	0.0850684747971431
0.89422449	0.0852941176470588	0.0847723317824237
0.894232534	0.0852941176470588	0.0844517380757032
0.894332391	0.0855457227138643	0.0850016995999773
0.894482721	0.0855457227138643	0.0849078003188984
0.894511483	0.0852941176470588	0.0848503166054667
0.894690708	0.0850439882697947	0.0845879778271397
0.894906463	0.0850439882697947	0.0845488091184912
0.894913415	0.0850439882697947	0.0846040505741954
0.894970751	0.0850439882697947	0.0846005907859979
0.895081202	0.0852941176470588	0.0848091223863132
0.895086463	0.0852941176470588	0.0848229277383011
0.895300675	0.0852941176470588	0.0850019017323754
0.89539422	0.0850439882697947	0.0845527144323202
0.895524497	0.087719298245614	0.0871542004892607
0.895638516	0.0874635568513119	0.0871520879619644
0.895840307	0.0872093023255814	0.0866382199280999
