thrs	post_p	finalwindow
0	0.0600007094378887	0.23
0.03256001	0.0600007094378887	0.2
0.070216248	0.0600007094378887	0.16
0.089689176	0.0509732753179656	0.16
0.098963073	0.0528067516051712	0.15
0.103967892	0.0509732753179656	0.15
0.113424721	0.0466537034738599	0.15
0.115659216	0.0466537034738599	0.15
0.127200542	0.0452167946821592	0.15
0.127695348	0.0452167946821592	0.15
0.128068503	0.0452167946821592	0.15
0.129609166	0.0452167946821592	0.15
0.129730945	0.0452167946821592	0.15
0.14705261	0.0378363197353558	0.15
0.148427326	0.0438657532470339	0.14
0.155752372	0.0438657532470339	0.14
0.178140913	0.0428694930622957	0.12
0.178189211	0.0428694930622957	0.12
0.178358463	0.0428694930622957	0.12
0.181486006	0.0415222978753581	0.12
0.181486035	0.0415222978753581	0.12
0.181824923	0.0415222978753581	0.12
0.194681585	0.0518398970250937	0.11
0.205298456	0.053956851531478	0.1
0.206482242	0.052877194532957	0.1
0.222049977	0.0238839900312758	0.08
0.222622275	0.0340352704980706	0.08
0.22265244	0.0340352704980706	0.08
0.222656148	0.0340352704980706	0.08
0.222686318	0.0340352704980706	0.08
0.222697977	0.0335172468455457	0.08
0.222716495	0.0335172468455457	0.08
0.222812147	0.0335172468455457	0.08
0.223196808	0.0393578289400972	0.08
0.226694446	0.0376744937107093	0.08
0.226728961	0.0376744937107093	0.08
0.226929675	0.0376744937107093	0.08
0.226957829	0.0376744937107093	0.08
0.227081991	0.0379449783067104	0.08
0.227432153	0.00864600205820682	0.07
0.241897099	0.0315937914417527	0.07
0.242875367	0.0375140460513346	0.06
0.242941212	0.0375140460513346	0.06
0.243116147	0.0368856927561234	0.06
0.249436037	0.0343003337993531	0.06
0.254481698	0.0362780422939991	0.05
0.256228734	0.0359816634975259	0.05
0.256650521	0.0365793441500321	0.05
0.259750174	0.035690088079391	0.05
0.272151172	0.0343003337993531	0.05
0.287097646	0.0318796474465106	0.05
0.296044019	0.0347057613250814	0.05
0.296834617	0.0347057613250814	0.05
0.296839561	0.0347057613250814	0.05
0.296839653	0.0347057613250814	0.05
0.296879772	0.0347057613250814	0.05
0.296919994	0.0347057613250814	0.05
0.297156652	0.0347057613250814	0.05
0.297161557	0.0347057613250814	0.05
0.29723727	0.0347057613250814	0.05
0.297242165	0.0347057613250814	0.05
0.297345093	0.0347057613250814	0.05
0.29736316	0.0347057613250814	0.05
0.298062423	0.0347057613250814	0.05
0.29855614	0.0347057613250814	0.05
0.300638986	0.0287573408692231	0.06
0.301159527	0.0354032002065099	0.05
0.302397905	0.0350510117300069	0.05
0.302406093	0.0350510117300069	0.05
0.30240618	0.0350510117300069	0.05
0.302443572	0.0350510117300069	0.05
0.302452098	0.0350510117300069	0.05
0.302453753	0.0350510117300069	0.05
0.302493847	0.0350510117300069	0.05
0.302694303	0.0350510117300069	0.05
0.302844832	0.0350510117300069	0.05
0.303037639	0.0350510117300069	0.05
0.303062807	0.0350510117300069	0.05
0.303998368	0.0350510117300069	0.05
0.304168238	0.0350510117300069	0.05
0.306047128	0.0289939811325336	0.06
0.307314933	0.0343672459726677	0.05
0.308759935	0.0343672459726677	0.05
0.320217262	0.0318796474465106	0.05
0.320290117	0.0318796474465106	0.05
0.322435043	0.0350510117300069	0.04
0.322591403	0.0350510117300069	0.04
0.322777267	0.0350510117300069	0.04
0.323097253	0.0347057613250814	0.04
0.324596864	0.0327691180095077	0.04
0.327195424	0.0337096471957204	0.04
0.330254195	0.0337096471957204	0.04
0.333944256	0.0337096471957204	0.04
0.334029253	0.0337096471957204	0.04
0.343706753	0.0446816176094716	0.05
0.350684009	0.0435764136536662	0.06
0.351815198	0.0428694930622957	0.06
0.356200611	0.0425245646040182	0.06
0.356206548	0.0425245646040182	0.06
0.356351443	0.0425245646040182	0.06
0.356490553	0.0425245646040182	0.06
0.360733393	0.0411986260359025	0.07
0.362945858	0.0411986260359025	0.07
0.363236679	0.0411986260359025	0.07
0.363936107	0.0411986260359025	0.07
0.381649088	0.0551995237186096	0.07
0.382008897	0.0551995237186096	0.07
0.386863037	0.0545304279485112	0.06
0.386909127	0.0591942950129968	0.06
0.387745392	0.0582162559817361	0.06
0.389299853	0.0563540344533837	0.06
0.389825341	0.060126727456066	0.06
0.395214438	0.0596957422889691	0.06
0.398731854	0.0588646509686316	0.05
0.403209246	0.0617478203609573	0.05
0.411578949	0.0696328596037898	0.04
0.412388288	0.0696328596037898	0.04
0.415772448	0.0340352704980706	0.03
0.423143546	0.0630458464421189	0.03
0.438307149	0.0658299991675847	0.01
0.438815006	0.0648605467356166	0.01
0.440249622	0.0688714133777729	0.01
0.441698853	0.0688714133777729	0.01
0.444236336	0.068385340511694	0.01
0.445049535	0.0651346072124546	0.01
0.445117302	0.0651346072124546	0.01
0.445185067	0.064453753164223	0.01
0.445185068	0.064453753164223	0.01
0.445252832	0.064453753164223	0.01
0.445252833	0.064453753164223	0.01
0.445252835	0.064453753164223	0.01
0.445313188	0.064453753164223	0.01
0.44531319	0.064453753164223	0.01
0.445373562	0.064453753164223	0.01
0.445433949	0.064453753164223	0.01
0.445479567	0.0641186361285676	0.01
0.445494353	0.0641186361285676	0.01
0.445540001	0.0641186361285676	0.01
0.445554774	0.0637869858435205	0.01
0.445615211	0.0637869858435205	0.01
0.445675664	0.0628123057644184	0.01
0.445691925	0.0669983048895611	0.01
0.445736134	0.0669983048895611	0.01
0.445849774	0.0711470763148025	0.01
0.445857123	0.0711470763148025	0.01
0.445978177	0.0711470763148025	0.01
0.446188208	0.0704359390547641	0.01
0.446319857	0.0704359390547641	0.01
0.446341735	0.0704359390547641	0.01
0.446351359	0.0704359390547641	0.01
0.446394864	0.0704359390547641	0.01
0.44656991	0.0704359390547641	0.01
0.446633323	0.0704359390547641	0.01
0.446888185	0.0697388771850662	0.01
0.446967543	0.0697388771850662	0.01
0.447542535	0.0697388771850662	0.01
0.447649603	0.0697388771850662	0.01
0.447876705	0.0697388771850662	0.01
0.447928306	0.0690554769138913	0.01
0.448701687	0.0766502083018355	0.01
0.449051315	0.0777782161502277	0.01
0.449552291	0.077398542628683	0.01
0.449715173	0.077398542628683	0.01
0.452986292	0.0777782161502277	0.01
0.453102774	0.0777782161502277	0.01
0.453117722	0.0777782161502277	0.01
0.453312195	0.0777782161502277	0.01
0.453607731	0.0777782161502277	0.01
0.453670383	0.0777782161502277	0.01
0.45367678	0.0777782161502277	0.01
0.453739439	0.0777782161502277	0.01
0.453789353	0.0777782161502277	0.01
0.453802119	0.0777782161502277	0.01
0.453864805	0.0777782161502277	0.01
0.453864814	0.0777782161502277	0.01
0.453927527	0.0777782161502277	0.01
0.453952078	0.0777782161502277	0.01
0.453977538	0.0777782161502277	0.01
0.454115767	0.0777782161502277	0.01
0.454131662	0.0777782161502277	0.01
0.454159539	0.0777782161502277	0.01
0.454172215	0.0777782161502277	0.01
0.454228692	0.0777782161502277	0.01
0.454266222	0.0785488486966572	0.01
0.454291524	0.0785488486966572	0.01
0.454297847	0.0785488486966572	0.01
0.454543029	0.0785488486966572	0.01
0.454618511	0.0785488486966572	0.01
0.454637485	0.0785488486966572	0.01
0.455180191	0.079733862558797	0.01
0.455439212	0.0920136338191617	0.01
0.455550168	0.101832680023752	0.01
0.455665947	0.107572362009259	0.01
0.455678249	0.109632124920645	0.01
0.455755613	0.113997712044828	0.01
0.456133439	0.0734543119021113	0.02
0.456159276	0.0734543119021113	0.02
0.456880284	0.0734543119021113	0.02
0.457901934	0.0731155872416538	0.02
0.458619789	0.0727799722078209	0.02
0.458664131	0.0727799722078209	0.02
0.459124851	0.0731155872416538	0.02
0.462114195	0.0731155872416538	0.02
0.472596627	0.0698925848788862	0.03
