thrs	post_p	finalwindow
0	0.145161290322581	0.23
0.03256001	0.140625	0.2
0.070216248	0.128571428571429	0.18
0.082355146	0.123287671232877	0.18
0.093809574	0.118421052631579	0.2
0.098963073	0.115044247787611	0.2
0.106977596	0.09	0.19
0.115659216	0.100671140939597	0.19
0.127695348	0.1	0.17
0.129609166	0.114035087719298	0.17
0.129730945	0.114035087719298	0.17
0.130460633	0.112068965517241	0.17
0.148447444	0.116071428571429	0.15
0.148782099	0.115044247787611	0.15
0.155752372	0.100671140939597	0.15
0.172569069	0.106870229007634	0.13
0.178062567	0.118181818181818	0.12
0.178113806	0.118181818181818	0.12
0.178140913	0.118181818181818	0.12
0.181486035	0.11304347826087	0.12
0.181824923	0.11304347826087	0.12
0.191788381	0.114035087719298	0.11
0.194681585	0.105633802816901	0.11
0.205298456	0.105633802816901	0.1
0.206482242	0.104166666666667	0.1
0.222049977	0.103703703703704	0.09
0.222656148	0.11304347826087	0.08
0.222697977	0.110169491525424	0.08
0.222716495	0.110169491525424	0.08
0.222812147	0.110169491525424	0.08
0.226694446	0.105263157894737	0.08
0.226728961	0.105263157894737	0.08
0.226867021	0.105263157894737	0.08
0.226923294	0.105263157894737	0.08
0.226929675	0.105263157894737	0.08
0.226957829	0.105263157894737	0.08
0.226982815	0.105263157894737	0.08
0.227432153	0.104477611940299	0.08
0.230426372	0.083969465648855	0.08
0.241897099	0.0769230769230769	0.07
0.242615688	0.0693069306930693	0.06
0.242941212	0.0761904761904762	0.06
0.243116147	0.0747663551401869	0.06
0.256228734	0.0707964601769911	0.05
0.259750174	0.0707964601769911	0.05
0.272151172	0.0701754385964912	0.05
0.287097646	0.0555555555555556	0.05
0.295749179	0.0588235294117647	0.04
0.296834617	0.0594059405940594	0.04
0.296839561	0.0594059405940594	0.04
0.296839653	0.0594059405940594	0.04
0.296874128	0.0594059405940594	0.04
0.296879772	0.0594059405940594	0.04
0.29691506	0.0594059405940594	0.04
0.296919994	0.0594059405940594	0.04
0.296960227	0.0594059405940594	0.04
0.297156652	0.0594059405940594	0.04
0.297207868	0.0594059405940594	0.04
0.29723727	0.0594059405940594	0.04
0.29736316	0.0594059405940594	0.04
0.298062423	0.0594059405940594	0.04
0.29855614	0.0588235294117647	0.04
0.29926506	0.0588235294117647	0.04
0.299931082	0.06	0.04
0.300128238	0.06	0.04
0.301159527	0.06	0.04
0.302397905	0.06	0.04
0.302406093	0.06	0.04
0.30240618	0.06	0.04
0.302452098	0.06	0.04
0.302493847	0.06	0.04
0.302694303	0.06	0.04
0.302844832	0.06	0.04
0.303037639	0.06	0.04
0.303998368	0.0588235294117647	0.04
