thrs	post_p	finalwindow
0	0.120101873762817	0.23
0.070216248	0.0967361580886548	0.19
0.093809574	0.0916421844512059	0.2
0.098963073	0.0752431402058181	0.2
0.103967892	0.0916421844512059	0.2
0.113424721	0.0916421844512059	0.19
0.123778241	0.0916421844512059	0.18
0.128068503	0.0610844041104613	0.17
0.129609166	0.0815505271759773	0.17
0.148447444	0.0771899195031125	0.15
0.148782099	0.0752431402058181	0.15
0.151339737	0.0802346087104003	0.15
0.178062567	0.0610844041104613	0.12
0.178140913	0.0610844041104613	0.12
0.181430774	0.0795924474944927	0.12
0.181486035	0.0795924474944927	0.12
0.181824923	0.0795924474944927	0.12
0.191788381	0.0802346087104003	0.11
0.194681585	0.089867577571819	0.11
0.205298456	0.0922493979410569	0.1
0.206482242	0.089867577571819	0.1
0.222622275	0.0816722997094391	0.08
0.22265244	0.0816722997094391	0.08
0.222656148	0.0816722997094391	0.08
0.222686318	0.0816722997094391	0.08
0.222697977	0.0816722997094391	0.08
0.222812147	0.0951094796695587	0.08
0.226694446	0.0879889583872641	0.08
0.226728961	0.0879889583872641	0.08
0.226867021	0.0879889583872641	0.08
0.226923294	0.0879889583872641	0.08
0.226929675	0.0879889583872641	0.08
0.227081991	0.0879889583872641	0.08
0.227177477	0.0879889583872641	0.08
0.230426372	0.0573913102834792	0.07
0.237068117	0.0705571335960639	0.07
0.241897099	0.0690866280927499	0.07
0.242615688	0.059013066232085	0.06
0.242875367	0.074615853637629	0.06
0.243116147	0.0727952174179118	0.06
0.256650521	0.0722079232792726	0.05
0.259750174	0.0705015549977915	0.05
0.263775407	0.0836855536376861	0.04
0.287097646	0.0621755745141002	0.04
0.295749179	0.0656962335111989	0.03
0.296044019	0.0656962335111989	0.03
0.296834617	0.0656962335111989	0.03
0.296839561	0.0656962335111989	0.03
0.296839653	0.0656962335111989	0.03
0.296874128	0.0656962335111989	0.03
0.296879772	0.0656962335111989	0.03
0.29691506	0.0656962335111989	0.03
0.296960227	0.0656962335111989	0.03
0.297156652	0.0656962335111989	0.03
0.297161557	0.0656962335111989	0.03
0.297242165	0.065082027616924	0.03
0.297345093	0.065082027616924	0.03
0.297631463	0.065082027616924	0.03
0.298432807	0.065082027616924	0.03
0.298682719	0.0638874373491791	0.03
0.299120783	0.0638874373491791	0.03
0.29926506	0.0638874373491791	0.03
0.300128238	0.0638874373491791	0.03
0.301159527	0.0616251594686321	0.03
0.301373268	0.0616251594686321	0.03
0.302397905	0.0616251594686321	0.03
0.302406093	0.0616251594686321	0.03
0.30240618	0.0616251594686321	0.03
0.302443572	0.0616251594686321	0.03
0.302452098	0.0616251594686321	0.03
0.302453753	0.0616251594686321	0.03
0.302531356	0.0616251594686321	0.03
0.302757814	0.0616251594686321	0.03
0.303037639	0.0689497703886035	0.02
0.303062807	0.0689497703886035	0.02
0.303998368	0.0663221428839064	0.02
0.304168238	0.0663221428839064	0.02
0.306047128	0.0656962335111989	0.02
0.306464617	0.0656962335111989	0.02
0.307314933	0.0669600934612039	0.02
0.308759935	0.0656962335111989	0.02
0.319078068	0.0610844041104613	0.03
0.320217262	0.0610844041104613	0.03
0.320290117	0.0610844041104613	0.03
0.322066605	0.0610844041104613	0.03
0.322591403	0.0610844041104613	0.03
0.322777267	0.0610844041104613	0.03
0.323097253	0.0610844041104613	0.03
0.323165924	0.0610844041104613	0.03
0.323808824	0.0610844041104613	0.03
0.324596864	0.0610844041104613	0.03
0.327195424	0.0566134052148212	0.04
0.328591896	0.0566134052148212	0.04
0.330254195	0.0566134052148212	0.04
0.338071632	0.0699505471603963	0.05
0.343625259	0.0688739723652171	0.05
0.343706753	0.0688739723652171	0.05
0.356206548	0.0653535842412207	0.06
0.356437896	0.0634989266111689	0.06
0.356490553	0.0634989266111689	0.06
0.357959666	0.0836855536376861	0.06
0.362945858	0.0609062550986254	0.07
0.363236679	0.0609062550986254	0.07
0.381649088	0.0953286412136395	0.07
0.386863037	0.0995015789653467	0.06
0.386909127	0.0995015789653467	0.06
0.389299853	0.0954103015420579	0.06
0.389825341	0.107574104935211	0.06
0.395214438	0.10419285399042	0.06
0.398731854	0.101681678755039	0.05
0.403209246	0.112918019736945	0.05
0.411578949	0.12154354696321	0.04
0.415094538	0.111807179830636	0.04
0.415772448	0.119632779917514	0.04
0.416416237	0.0698141383344332	0.03
0.419019267	0.0962901304314668	0.03
0.428769674	0.104741557121141	0.02
0.438307149	0.114819296815181	0.01
0.438815006	0.113725087543856	0.01
0.440249622	0.130211221703266	0.01
0.441698853	0.130211221703266	0.01
0.441750067	0.129004696569676	0.01
0.444236336	0.115868551091727	0.01
0.444499874	0.112029451806979	0.01
0.444770984	0.110564113354061	0.01
0.445049535	0.110564113354061	0.01
0.445117302	0.116311421832075	0.01
0.445156208	0.116311421832075	0.01
0.445185068	0.116311421832075	0.01
0.445245414	0.116311421832075	0.01
0.445252832	0.116311421832075	0.01
0.445252833	0.116311421832075	0.01
0.445252835	0.116311421832075	0.01
0.445305777	0.116311421832075	0.01
0.445313188	0.116311421832075	0.01
0.44531319	0.116311421832075	0.01
0.445373562	0.116311421832075	0.01
0.445433949	0.116311421832075	0.01
0.445479567	0.116311421832075	0.01
0.445494353	0.116311421832075	0.01
0.445554774	0.116311421832075	0.01
0.445578303	0.116311421832075	0.01
0.445653547	0.116311421832075	0.01
0.445736134	0.119667219635555	0.01
0.445849774	0.122857415179163	0.01
0.445857123	0.122857415179163	0.01
0.445970843	0.122857415179163	0.01
0.445978177	0.122857415179163	0.01
0.446188208	0.122103176476141	0.01
0.446319857	0.122103176476141	0.01
0.446341735	0.122103176476141	0.01
0.446394864	0.122103176476141	0.01
0.446465528	0.120622144345131	0.01
0.44656991	0.120622144345131	0.01
0.446967543	0.119895020030523	0.01
0.447542535	0.119895020030523	0.01
0.447649603	0.119176609567671	0.01
0.447876705	0.119176609567671	0.01
0.448701687	0.133858110396372	0.01
0.448791313	0.133858110396372	0.01
0.449552291	0.13307928913315	0.01
0.451750007	0.136250246462521	0.01
0.453312195	0.128787726540747	0.01
0.453607731	0.128787726540747	0.01
0.453670383	0.128787726540747	0.01
