thrs	post_p	finalwindow
0	0.13069787692512	0.23
0.070216248	0.13069787692512	0.16
0.093809574	0.112131063323295	0.16
0.106977596	0.108285335882199	0.15
0.115659216	0.107061384516378	0.16
0.127200542	0.0881339644664185	0.17
0.127695348	0.0927057683406402	0.17
0.128068503	0.0918962832175892	0.17
0.129730945	0.10469465291084	0.17
0.130460633	0.10469465291084	0.17
0.148427326	0.0918962832175892	0.15
0.148447444	0.0918962832175892	0.15
0.148782099	0.0895504815314817	0.15
0.161204767	0.10133445730099	0.14
0.172569069	0.116260009358791	0.13
0.178062567	0.0918962832175892	0.12
0.178113806	0.0918962832175892	0.12
0.178140913	0.0918962832175892	0.12
0.178189211	0.0918962832175892	0.12
0.181430774	0.10133445730099	0.12
0.181486035	0.10133445730099	0.12
0.181824923	0.10133445730099	0.12
0.191788381	0.102154121488728	0.11
0.194681585	0.118718995067939	0.11
0.222049977	0.103756333715188	0.08
0.22265244	0.120049013430416	0.08
0.222656148	0.120049013430416	0.08
0.222686318	0.120049013430416	0.08
0.222697977	0.117184659086689	0.08
0.222812147	0.117184659086689	0.08
0.222924291	0.124512778485824	0.08
0.226694446	0.116260009358791	0.08
0.226867021	0.116260009358791	0.08
0.226923294	0.116260009358791	0.08
0.226929675	0.116260009358791	0.08
0.226957829	0.116260009358791	0.08
0.226982815	0.116260009358791	0.08
0.227081991	0.116260009358791	0.08
0.227177477	0.116260009358791	0.08
0.227432153	0.114572471444753	0.08
0.230426372	0.0942743637771255	0.07
0.241897099	0.10469465291084	0.07
0.242615688	0.106321841165678	0.07
0.242875367	0.0933452953483584	0.06
0.243116147	0.0915410321426881	0.06
0.249436037	0.0834737476109997	0.06
0.254481698	0.0933452953483584	0.05
0.256259656	0.0889617316248981	0.05
0.272151172	0.0834737476109997	0.05
0.287097646	0.0734011213001784	0.05
0.295749179	0.0705879300389387	0.06
0.296839561	0.0649840853054882	0.06
0.296839653	0.0649840853054882	0.06
0.296874128	0.0649840853054882	0.06
0.296879772	0.0649840853054882	0.06
0.296919994	0.0649840853054882	0.06
0.296960227	0.0649840853054882	0.06
0.297156652	0.0644158789659393	0.06
0.297207868	0.0644158789659393	0.06
0.29723727	0.0644158789659393	0.06
0.297242165	0.0644158789659393	0.06
0.29736316	0.0644158789659393	0.06
0.297631463	0.0644158789659393	0.06
0.298033592	0.0644158789659393	0.06
0.29855614	0.0644158789659393	0.06
0.298682719	0.0644158789659393	0.06
0.299120783	0.0644158789659393	0.06
0.29926506	0.0644158789659393	0.06
0.300638986	0.0644158789659393	0.06
0.301159527	0.0638575230354668	0.06
0.30240618	0.0661511106110745	0.06
0.302443572	0.0661511106110745	0.06
0.302452098	0.0661511106110745	0.06
0.302453753	0.0661511106110745	0.06
0.302531356	0.0661511106110745	0.06
0.302694303	0.0673608188000114	0.06
0.302844832	0.0673608188000114	0.06
0.303037639	0.0661511106110745	0.06
0.303062807	0.0661511106110745	0.06
0.303998368	0.0661511106110745	0.06
0.305094409	0.0661511106110745	0.06
0.306047128	0.0661511106110745	0.06
0.306464617	0.0661511106110745	0.06
0.307314933	0.0734011213001784	0.05
0.308759935	0.0734011213001784	0.05
0.319078068	0.0686155951226134	0.05
0.320217262	0.0686155951226134	0.05
0.322066605	0.0734011213001784	0.04
0.322777267	0.0734011213001784	0.04
0.323165924	0.0712708161915616	0.04
0.323537089	0.0705879300389387	0.04
0.323808824	0.0705879300389387	0.04
0.328591896	0.0699180059294701	0.04
0.330254195	0.0699180059294701	0.04
0.333944256	0.0686155951226134	0.04
0.334029253	0.0686155951226134	0.04
0.338071632	0.0661511106110745	0.05
0.343625259	0.0661511106110745	0.05
0.350684009	0.0644158789659393	0.06
0.351815198	0.0638575230354668	0.06
0.356200611	0.0627693552629971	0.06
0.356206548	0.0627693552629971	0.06
0.356351443	0.0627693552629971	0.06
0.356437896	0.0617176520838301	0.06
0.356490553	0.0617176520838301	0.06
0.357086112	0.0699180059294701	0.06
0.360733393	0.0592363819268487	0.07
0.362945858	0.0592363819268487	0.07
0.363236679	0.0592363819268487	0.07
0.367161303	0.0692606782788146	0.07
0.37384574	0.0926429942896151	0.08
0.386863037	0.0716488981386587	0.06
0.387745392	0.0682687707494343	0.06
0.395214438	0.0816187473543049	0.06
0.403209246	0.0678685476775668	0.05
0.411578949	0.0789811190260678	0.04
0.415094538	0.0908937614050677	0.04
0.415772448	0.0729468707047504	0.03
0.416416237	0.0767132029558213	0.03
0.419019267	0.084764027925854	0.03
0.428769674	0.0873214596376755	0.02
0.438307149	0.0952221122185722	0.01
0.438815006	0.093681012069026	0.01
0.441698853	0.0907437691747579	0.01
0.441750067	0.0907437691747579	0.01
0.444236336	0.105245688158597	0.01
0.444499874	0.100485744182295	0.01
0.444770984	0.0985056933346152	0.01
0.445117302	0.0985056933346152	0.01
0.445156208	0.0985056933346152	0.01
0.445185068	0.0975446447890088	0.01
0.445252832	0.0975446447890088	0.01
0.445252833	0.0975446447890088	0.01
0.445252835	0.0975446447890088	0.01
0.445305777	0.0975446447890088	0.01
0.44531318	0.0975446447890088	0.01
0.445313187	0.0975446447890088	0.01
