thrs	post_p	finalwindow
0	0.151871843537715	0.23
0.03256001	0.13339996351658	0.21
0.082355146	0.112817331230245	0.19
0.089689176	0.112817331230245	0.19
0.098963073	0.112817331230245	0.19
0.106977596	0.0837446645089913	0.19
0.113424721	0.133806830197038	0.19
0.115659216	0.130619733822983	0.19
0.129609166	0.107738024979878	0.17
0.129730945	0.107738024979878	0.17
0.130460633	0.105155647393784	0.17
0.14705261	0.0837446645089913	0.15
0.148447444	0.0844612204710158	0.15
0.148782099	0.0837446645089913	0.15
0.155752372	0.130619733822983	0.15
0.161204767	0.101899082448609	0.14
0.178140913	0.0859317598834736	0.12
0.178358463	0.0859317598834736	0.12
0.181486006	0.102694166284534	0.12
0.181824923	0.102694166284534	0.12
0.194681585	0.133806830197038	0.11
0.205298456	0.134628054856053	0.1
0.206482242	0.130619733822983	0.1
0.222622275	0.121402615744367	0.08
0.22265244	0.121402615744367	0.08
0.222656148	0.121402615744367	0.08
0.222686318	0.121402615744367	0.08
0.222697977	0.121402615744367	0.08
0.222812147	0.134536310215814	0.08
0.226694446	0.129563984130743	0.08
0.226867021	0.129563984130743	0.08
0.226923294	0.129563984130743	0.08
0.226929675	0.129563984130743	0.08
0.227081991	0.130374575028302	0.08
0.227177477	0.130374575028302	0.08
0.230426372	0.0821760347120249	0.07
0.237068117	0.114286798871226	0.07
0.241897099	0.0647831197808517	0.06
0.24235868	0.0647831197808517	0.06
0.242615688	0.0942074634180674	0.06
0.256228734	0.108627235546203	0.05
0.256259656	0.108627235546203	0.05
0.256650521	0.109401181846976	0.05
0.259750174	0.106369733559136	0.05
0.263775407	0.130842339984162	0.04
0.272151172	0.111385171895983	0.04
0.295749179	0.117343646421343	0.03
0.296044019	0.117343646421343	0.03
0.296834617	0.117343646421343	0.03
0.296839561	0.117343646421343	0.03
0.296839653	0.117343646421343	0.03
0.296874128	0.117343646421343	0.03
0.296879772	0.117343646421343	0.03
0.296919994	0.117343646421343	0.03
0.296960227	0.117343646421343	0.03
0.297161557	0.117343646421343	0.03
0.297207868	0.116306688466408	0.03
0.29723727	0.116306688466408	0.03
0.297242165	0.116306688466408	0.03
0.29736316	0.116306688466408	0.03
0.297631463	0.116306688466408	0.03
0.298033592	0.116306688466408	0.03
0.29855614	0.116306688466408	0.03
0.299120783	0.130103253452585	0.02
0.29926506	0.130103253452585	0.02
0.299931082	0.130103253452585	0.02
0.300638986	0.12882974688808	0.02
0.301159527	0.12882974688808	0.02
0.301373268	0.12882974688808	0.02
0.302406093	0.12882974688808	0.02
0.30240618	0.12882974688808	0.02
0.302443572	0.127580929910525	0.02
0.302452098	0.127580929910525	0.02
0.302453753	0.127580929910525	0.02
0.302493847	0.127580929910525	0.02
0.302531356	0.127580929910525	0.02
0.302757814	0.126356091424077	0.02
0.302844832	0.125154547380673	0.02
0.303062807	0.125154547380673	0.02
0.303998368	0.120568511970815	0.02
0.304168238	0.120568511970815	0.02
0.305094409	0.120568511970815	0.02
0.306047128	0.120568511970815	0.02
0.306464617	0.120568511970815	0.02
0.307314933	0.119474040788817	0.02
0.308759935	0.119474040788817	0.02
0.319078068	0.103501755230342	0.03
0.320290117	0.103501755230342	0.03
0.322435043	0.10034528601003	0.03
0.322591403	0.10034528601003	0.03
0.322777267	0.10034528601003	0.03
0.323097253	0.10034528601003	0.03
0.323808824	0.10034528601003	0.03
0.327195424	0.120568511970815	0.03
0.330254195	0.0912964807505932	0.04
0.334029253	0.0906675500497389	0.04
0.338071632	0.113748038766744	0.04
0.340262381	0.0864965006270767	0.05
0.343625259	0.0864965006270767	0.05
0.343706753	0.0864965006270767	0.05
0.345554528	0.0864965006270767	0.05
0.350684009	0.0845516530846517	0.05
0.351815198	0.087068713392327	0.05
0.356200611	0.0864965006270767	0.06
0.356206548	0.0864965006270767	0.06
0.356351443	0.0864965006270767	0.06
0.357086112	0.101899082448609	0.06
0.357959666	0.102186775353646	0.06
0.360733393	0.0821760347120249	0.06
0.363936107	0.0832151759744054	0.07
0.367161303	0.10034528601003	0.07
0.37384574	0.10658409238331	0.08
0.382008897	0.10034528601003	0.07
0.386863037	0.101116215501016	0.06
0.389222512	0.10686325417049	0.06
0.389299853	0.10686325417049	0.06
0.389825341	0.106287922960587	0.06
0.398731854	0.119836650002536	0.05
0.411578949	0.130103253452585	0.04
0.412388288	0.130103253452585	0.04
0.428769674	0.142293797791901	0.02
0.438307149	0.14761350444275	0.01
0.438815006	0.14761350444275	0.01
0.440249622	0.143326842512623	0.01
0.441698853	0.143326842512623	0.01
0.441750067	0.143326842512623	0.01
0.444236336	0.116523469541504	0.01
0.444499874	0.115875537152085	0.01
0.445049535	0.114601051702049	0.01
0.445117302	0.114601051702049	0.01
0.445156208	0.114601051702049	0.01
0.445185068	0.113974264781734	0.01
0.44525283	0.113974264781734	0.01
0.445252832	0.113974264781734	0.01
0.445252833	0.113974264781734	0.01
0.445252835	0.113974264781734	0.01
0.445305777	0.113974264781734	0.01
0.445313187	0.113974264781734	0.01
0.44531319	0.113974264781734	0.01
0.445373562	0.113974264781734	0.01
0.445419149	0.113974264781734	0.01
0.445433949	0.113974264781734	0.01
0.445479567	0.113354296731722	0.01
0.445494353	0.113354296731722	0.01
0.445554774	0.112134376934208	0.01
0.445578303	0.112134376934208	0.01
0.445615211	0.112134376934208	0.01
0.445675664	0.111534210924055	0.01
0.445736134	0.121844149851909	0.01
0.445849774	0.121202974543771	0.01
0.445917642	0.121202974543771	0.01
0.445970843	0.121202974543771	0.01
0.445978177	0.121202974543771	0.01
0.446038729	0.121202974543771	0.01
0.446188208	0.121202974543771	0.01
0.446341735	0.121202974543771	0.01
0.446351359	0.121202974543771	0.01
0.446395102	0.121202974543771	0.01
0.446455777	0.121202974543771	0.01
0.446465528	0.119940657264308	0.01
0.44656991	0.119940657264308	0.01
0.446633323	0.119940657264308	0.01
0.446888185	0.119940657264308	0.01
0.447158639	0.119940657264308	0.01
0.447876705	0.119319307728596	0.01
0.447928306	0.118704362785107	0.01
0.448701687	0.123027471802537	0.01
0.449051315	0.123657963879369	0.01
0.449715173	0.123657963879369	0.01
0.452986292	0.121844149851909	0.01
0.453117722	0.121844149851909	0.01
0.453312195	0.121844149851909	0.01
0.453607731	0.121844149851909	0.01
0.453670383	0.121844149851909	0.01
0.45367678	0.121844149851909	0.01
0.453739439	0.121844149851909	0.01
0.453789353	0.121844149851909	0.01
0.453802119	0.121844149851909	0.01
0.453864805	0.121844149851909	0.01
0.453864814	0.121844149851909	0.01
0.453952078	0.121844149851909	0.01
0.453990257	0.121844149851909	0.01
0.454115767	0.121844149851909	0.01
0.454131662	0.121844149851909	0.01
0.454159539	0.121844149851909	0.01
0.454172215	0.121844149851909	0.01
0.454266222	0.122492144994827	0.01
0.454543029	0.123809034697465	0.01
0.454618511	0.123809034697465	0.01
0.455180191	0.125838330556153	0.01
0.455439212	0.131966849771882	0.01
0.455550168	0.136665059766136	0.01
0.455665947	0.148565649959511	0.01
0.455678249	0.151497239821334	0.01
0.455804735	0.119969054221545	0.02
0.456455968	0.119969054221545	0.02
0.45760535	0.118787845408641	0.02
0.457901934	0.118787845408641	0.02
0.458022431	0.118787845408641	0.02
0.458619789	0.119375527901084	0.02
0.458664131	0.119375527901084	0.02
0.464728436	0.117493294621922	0.02
0.473676694	0.111250669862138	0.03
0.47699163	0.106235927160413	0.04
0.477096915	0.106235927160413	0.04
0.478888149	0.106705728868931	0.04
0.479936634	0.106705728868931	0.04
0.483671852	0.104204152522327	0.04
0.484927676	0.105637940836531	0.04
0.489424331	0.105891332650087	0.05
0.490830832	0.106787857996589	0.05
0.499369323	0.0505506183217353	0.05
0.50407637	0.100904789675334	0.06
0.508934563	0.0470788523233995	0.06
0.511690912	0.0487530062203426	0.06
0.514645345	0.0988381636398487	0.07
0.51473946	0.0988381636398487	0.07
0.514839037	0.0988381636398487	0.07
0.514971335	0.0988381636398487	0.07
0.516063638	0.107111735799457	0.07
0.51682809	0.0587515182101586	0.07
0.518492841	0.0444100680775781	0.07
0.520735072	0.0466781264332002	0.07
0.534226929	0.0202745121721801	0.07
0.534308248	0.0202745121721801	0.07
0.534380672	0.0192092414128942	0.07
0.534453117	0.0192092414128942	0.07
0.534888196	0.0474865181556521	0.07
0.536755919	0.0420276254488437	0.07
0.539174229	0.040777583885228	0.07
0.543234343	0.040777583885228	0.07
0.544416783	0.02105285240198	0.06
0.556807604	0.0483234034885882	0.05
0.55802857	0.0474865181556521	0.05
0.566766402	0.0545751916806617	0.04
0.568776608	0.0524858678267833	0.04
0.572491616	0.0524858678267833	0.04
0.574371638	0.0524858678267833	0.05
0.583655412	0.0505506183217353	0.05
0.59079165	0.0424341327176593	0.05
0.591819223	0.0420276254488437	0.05
0.593402747	0.0424341327176593	0.05
0.593573546	0.0424341327176593	0.05
0.593673806	0.0424341327176593	0.05
0.593754278	0.0424341327176593	0.05
0.59375428	0.0424341327176593	0.05
0.593915284	0.0424341327176593	0.05
0.594036974	0.0424341327176593	0.05
0.594237558	0.0416288327314286	0.05
0.594318181	0.0416288327314286	0.05
0.595015574	0.0432712039899211	0.05
0.595887104	0.0424341327176593	0.05
0.596219211	0.0424341327176593	0.05
0.597117526	0.0424341327176593	0.05
0.602148457	0.0416288327314286	0.05
0.602674298	0.0416288327314286	0.05
0.604317115	0.0416288327314286	0.05
0.604813246	0.0416288327314286	0.05
0.604905308	0.0416288327314286	0.05
0.60490531	0.0416288327314286	0.05
0.605724938	0.0432712039899211	0.04
0.60631275	0.0432712039899211	0.04
0.606404306	0.0432712039899211	0.04
0.606824709	0.0420276254488437	0.05
0.608524688	0.0437022472725604	0.04
0.608756287	0.0437022472725604	0.04
0.624510489	0.051500068975031	0.05
0.630942519	0.0540374199188839	0.04
0.635412418	0.0479013057880253	0.05
0.636066531	0.0479013057880253	0.05
0.63624959	0.0479013057880253	0.05
0.641599528	0.0479013057880253	0.05
0.644129804	0.0458967974872842	0.06
0.64559646	0.0458967974872842	0.06
0.64801212	0.0458967974872842	0.06
0.648827538	0.0458967974872842	0.06
0.65703705	0.0496355419219859	0.07
0.667472678	0.048897909614495	0.08
0.667879263	0.048897909614495	0.08
0.667969788	0.048897909614495	0.08
0.669490645	0.048897909614495	0.08
0.671132308	0.0496355419219859	0.08
0.678915807	0.0458328657854914	0.09
0.680410924	0.0458328657854914	0.09
0.68060848	0.0458328657854914	0.09
0.680786967	0.0458328657854914	0.09
0.689921535	0.0635322475627683	0.09
0.690723937	0.0629247526995394	0.09
0.696262833	0.0589771774733988	0.1
0.697379755	0.0600535927370227	0.1
0.7123899	0.0600535927370227	0.11
0.712401774	0.0600535927370227	0.11
0.714295462	0.061743962116486	0.11
0.715679053	0.0550315795804543	0.12
0.725609694	0.0550315795804543	0.13
0.725869057	0.0550315795804543	0.13
0.726772429	0.0564477206445362	0.13
0.742183791	0.0536847548549009	0.14
0.744518666	0.0550315795804543	0.14
0.7500464	0.0301065702458145	0.14
0.75180067	0.089192895608255	0.14
0.756100951	0.0950319773628171	0.14
0.762884543	0.0892397159811292	0.13
0.763284143	0.0918175874009765	0.13
0.763387603	0.096599684939151	0.13
0.763491091	0.096599684939151	0.13
0.7676628	0.0959557742488017	0.13
0.772093843	0.0927113175534726	0.12
0.778829055	0.094803800745532	0.12
0.779184816	0.093901947315163	0.12
0.779976345	0.0930170905735868	0.12
0.786383987	0.0985843338132901	0.11
0.793117932	0.0955065435556542	0.1
0.794958533	0.103362410539179	0.1
0.812482547	0.0937109208070448	0.08
0.817085993	0.10236528099214	0.08
0.828284953	0.10236528099214	0.07
0.861362559	0.0981014529276001	0.03
0.864973627	0.109283209123474	0.03
0.866065884	0.107657909001136	0.03
0.867661243	0.105770244183925	0.03
0.870144812	0.0988381636398487	0.03
0.874413626	0.110619214434531	0.02
0.875954975	0.107657909001136	0.02
0.877564409	0.105770244183925	0.02
0.880342154	0.0985689920825358	0.02
0.882218863	0.101899082448609	0.01
0.88244613	0.100515586049237	0.01
0.882485476	0.100515586049237	0.01
0.883671839	0.111739792024849	0.01
0.885048106	0.112335870181423	0.01
0.887670141	0.109283209123474	0.01
0.888469193	0.107021245255982	0.01
0.888863234	0.104851019657402	0.01
0.889014569	0.103649956193337	0.01
0.889576687	0.102476097351798	0.01
0.889752182	0.102476097351798	0.01
0.890083013	0.102476097351798	0.01
0.890218544	0.101899082448609	0.01
0.890309475	0.10161300491585	0.01
0.890339212	0.10161300491585	0.01
0.890354074	0.101899082448609	0.01
0.890354075	0.101899082448609	0.01
0.890459913	0.101899082448609	0.01
0.890474761	0.101899082448609	0.01
0.890489605	0.101899082448609	0.01
0.890489606	0.101899082448609	0.01
0.890580647	0.101899082448609	0.01
0.890595481	0.101899082448609	0.01
0.89061031	0.101899082448609	0.01
0.890610311	0.101899082448609	0.01
0.890701414	0.10161300491585	0.01
0.890716233	0.10161300491585	0.01
0.890731048	0.10161300491585	0.01
0.890731049	0.10161300491585	0.01
0.890822213	0.10161300491585	0.01
0.890851819	0.10161300491585	0.01
0.890957836	0.10161300491585	0.01
0.890972622	0.10161300491585	0.01
0.890972623	0.10161300491585	0.01
0.891093459	0.101045641849926	0.01
0.89119957	0.101045641849926	0.01
0.891214328	0.101045641849926	0.01
0.89133523	0.101045641849926	0.01
0.891382479	0.101045641849926	0.01
0.891441435	0.101045641849926	0.01
0.891456164	0.101045641849926	0.01
0.891521465	0.100764329634797	0.01
0.891562417	0.100764329634797	0.01
0.891577132	0.100484579423839	0.01
0.891698132	0.100484579423839	0.01
0.891881522	0.100484579423839	0.01
0.892012117	0.100484579423839	0.01
0.892182462	0.100206378243376	0.01
0.892215798	0.100206378243376	0.01
0.892307805	0.100484579423839	0.01
0.892546055	0.10161300491585	0.01
0.892568748	0.10161300491585	0.01
0.892924751	0.101045641849926	0.01
0.892951888	0.101045641849926	0.01
0.892952212	0.101045641849926	0.01
0.893016766	0.101045641849926	0.01
0.89308003	0.101045641849926	0.01
0.893142511	0.101045641849926	0.01
0.893172464	0.100484579423839	0.01
0.893313967	0.100484579423839	0.01
0.893352088	0.100484579423839	0.01
0.894085351	0.100206378243376	0.01
0.89420355	0.100206378243376	0.01
0.89422449	0.100206378243376	0.01
0.894332391	0.100206378243376	0.01
0.894511483	0.100206378243376	0.01
0.894690708	0.0999297132630129	0.01
0.894906463	0.0999297132630129	0.01
0.895081202	0.100206378243376	0.01
0.895086463	0.100206378243376	0.01
0.895638516	0.0991088093265523	0.01
0.895840307	0.0991088093265523	0.01
0.896329745	0.0988381636398487	0.01
0.896396617	0.0988381636398487	0.01
0.89693811	0.0977702027255522	0.01
0.897131294	0.0993648921615548	0.01
0.897197773	0.0985768879651976	0.01
0.89799116	0.0967124664719277	0.01
0.898155973	0.0956835408809564	0.01
0.898455429	0.0946762783305743	0.01
0.898485328	0.0948760307054941	0.01
0.898662437	0.0944773653073799	0.01
0.898755243	0.0944773653073799	0.01
0.89889623	0.0950766277560809	0.01
0.898920463	0.0950766277560809	0.01
0.899325427	0.0936900018059444	0.01
0.899413875	0.094966672042593	0.01
0.900113547	0.0932367376582275	0.01
0.900274359	0.0930484053466476	0.01
0.900690942	0.0831923065758613	0.01
0.901007608	0.0755474679874512	0.01
0.90151373	0.0660842375594198	0.01
0.901568195	0.0668393462572529	0.01
0.902162268	0.0646558203816405	0.01
0.902919093	0.0625828005519941	0.01
0.903166806	0.0603501433741372	0.01
0.903876527	0.0466781264332002	0.01
0.904039961	0.0462841647664889	0.01
0.904513058	0.0429417819107209	0.01
0.905345526	0.0423885773250565	0.01
0.905541598	0.0423885773250565	0.01
0.906197141	0.0420276254488438	0.01
0.906508268	0.0414975783334541	0.01
0.906786831	0.0414975783334541	0.01
0.906983581	0.0413238545848044	0.01
0.907060652	0.0413238545848044	0.01
0.90712089	0.0413238545848044	0.01
0.907185931	0.0416727689032406	0.01
0.907198748	0.041849444950387	0.01
0.907199842	0.041849444950387	0.01
0.907298438	0.0416727689032406	0.01
0.907311244	0.0416727689032406	0.01
0.907324045	0.0416727689032406	0.01
0.907336843	0.0416727689032406	0.01
0.907336844	0.0416727689032406	0.01
0.907436592	0.0416727689032406	0.01
0.907449378	0.0416727689032406	0.01
0.90746216	0.0416727689032406	0.01
0.907536422	0.0416727689032406	0.01
0.9075492	0.0416727689032406	0.01
0.907574745	0.0416727689032406	0.01
0.907587512	0.0416727689032406	0.01
0.907712898	0.0416727689032406	0.01
0.907951053	0.0416727689032406	0.01
0.907963773	0.0414975783334541	0.01
0.907963774	0.0414975783334541	0.01
0.908089263	0.0416727689032406	0.01
0.908089264	0.0416727689032406	0.01
0.908151307	0.0416727689032406	0.01
0.90817671	0.0420276254488438	0.01
0.908202099	0.0420276254488438	0.01
0.908214789	0.0420276254488438	0.01
0.908578929	0.0433186773301351	0.01
0.908956071	0.044092670622823	0.01
0.909094444	0.044092670622823	0.01
0.909183517	0.0438965908428168	0.01
0.909207673	0.0438965908428168	0.01
0.909270732	0.0438965908428168	0.01
0.909346075	0.0444901327157949	0.01
0.90938549	0.0444901327157949	0.01
0.909409249	0.0444901327157949	0.01
0.909434338	0.0446915630434949	0.01
0.909446878	0.0446915630434949	0.01
0.909620416	0.0446915630434949	0.01
0.909642167	0.0446915630434949	0.01
0.909838426	0.0444901327157949	0.01
0.909896599	0.0444901327157949	0.01
0.909914657	0.0444901327157949	0.01
0.910014581	0.043509616953511	0.01
0.910051995	0.043509616953511	0.01
0.910204731	0.0438965908428168	0.01
0.910267	0.0438965908428168	0.01
0.910467776	0.044092670622823	0.01
0.910628128	0.044092670622823	0.01
0.911049792	0.0446915630434949	0.01
0.911062134	0.0446915630434949	0.01
0.91113001	0.0446915630434949	0.01
0.911351929	0.0446915630434949	0.01
0.911383512	0.0442905099831723	0.01
0.911747931	0.0446915630434949	0.01
0.911776598	0.0446915630434949	0.01
0.912015459	0.0444901327157949	0.01
0.912488931	0.0437022472725604	0.01
0.912707801	0.043509616953511	0.01
0.912967277	0.0529001124894053	0.01
0.913006436	0.0529001124894053	0.01
0.913244462	0.0533681212078554	0.01
0.913751419	0.0529001124894053	0.01
0.914018042	0.0531330862859075	0.01
0.914696902	0.0658010456987601	0.01
0.914870556	0.0658010456987601	0.01
0.914968567	0.0658010456987601	0.01
0.915026039	0.0658010456987601	0.01
0.915559183	0.0666579975093433	0.01
0.916024822	0.0666579975093433	0.01
0.916163647	0.0666579975093433	0.01
0.916208994	0.0663698775353715	0.01
0.916912552	0.0675375646606509	0.01
0.917248255	0.057433012459378	0.01
0.917957453	0.0578658892603421	0.01
0.918238351	0.0550315795804543	0.01
0.918816837	0.0559676442959399	0.01
0.918837351	0.0559676442959399	0.01
0.919120121	0.0579386705908682	0.01
0.919822583	0.0624470580678486	0.02
0.920002472	0.0624470580678486	0.02
0.921364075	0.0636551568445441	0.02
0.921783065	0.0641515866573278	0.02
0.922071236	0.0641515866573278	0.02
0.922455062	0.0644027165744995	0.02
0.922504312	0.0644027165744995	0.02
0.922763582	0.0644027165744995	0.02
0.922787758	0.0644027165744995	0.02
0.923268187	0.0651680434923776	0.02
0.923473233	0.0651680434923776	0.02
0.924160807	0.0656884473889245	0.02
0.924412009	0.0656884473889245	0.02
0.924507726	0.0656884473889245	0.02
0.924627878	0.0659517786226098	0.02
0.925553967	0.067026560417337	0.02
0.926193857	0.067026560417337	0.02
0.93064775	0.0641515866573278	0.02
0.93220206	0.0576342128534095	0.03
0.933174706	0.0584533117551714	0.03
0.934071327	0.0588716544820321	0.03
0.934700606	0.0586617372814508	0.03
0.938446291	0.038643034834846	0.03
0.938770844	0.0390359932008753	0.03
0.941112169	0.0397432493516188	0.03
0.942896738	0.0434139371990845	0.03
0.948845214	0.0536847548549009	0.03
0.949342587	0.0541263113514122	0.03
0.950306111	0.0569361041981158	0.03
0.951999424	0.0579386705908682	0.03
0.953473419	0.0428485805785024	0.03
0.954191796	0.0512936248464784	0.04
0.955603107	0.0545751916806617	0.04
0.956018846	0.0545751916806617	0.04
0.956296714	0.0578658892603421	0.04
0.956549025	0.0578658892603421	0.04
0.95679317	0.0578658892603421	0.04
0.956793172	0.0578658892603421	0.04
0.957486775	0.0592045768940327	0.04
0.958321379	0.0606066706235154	0.04
0.959031973	0.0615788856557071	0.04
0.959665139	0.062076784504335	0.04
0.959857154	0.0625828005519941	0.04
0.960039043	0.0652418815017366	0.04
0.960911853	0.0652418815017366	0.04
0.964446178	0.0512936248464784	0.05
0.966290332	0.0578658892603421	0.05
0.966653906	0.0578658892603421	0.05
0.966980911	0.0587515182101586	0.05
0.966980912	0.0587515182101586	0.05
0.966986309	0.0587515182101586	0.05
0.967139043	0.0587515182101586	0.05
0.967297223	0.0592045768940327	0.05
0.967297226	0.0592045768940327	0.05
0.967302572	0.0592045768940327	0.05
0.967460779	0.0592045768940327	0.05
0.96746078	0.0592045768940327	0.05
0.967608447	0.0592045768940327	0.05
0.96761904	0.0592045768940327	0.05
0.967619041	0.0592045768940327	0.05
0.967772081	0.0592045768940327	0.05
0.967935716	0.0592045768940327	0.05
0.968083686	0.0596646773478851	0.05
0.968088909	0.0596646773478851	0.05
0.968237002	0.0596646773478851	0.05
0.968861479	0.0615788856557071	0.05
0.969035555	0.0615788856557071	0.05
0.969666194	0.062076784504335	0.05
0.970442597	0.0646921405599958	0.05
0.973766743	0.0510209269385749	0.05
0.978183481	0.0208527180019052	0.05
0.981915796	0.0193789439948705	0.05
0.9860103	0.0097842764703095	0.05
1.019804062	0.0216769884614764	0.06
1.021711423	0.0179516144450764	0.07
1.022530753	0.0182503261675547	0.07
1.023898132	0.0185591471275389	0.07
1.027042278	0.0200888372114548	0.07
1.027349785	0.0200888372114548	0.07
1.028094642	0.0204636514257255	0.07
1.029078227	0.0212568656173029	0.07
1.029637844	0.0212568656173029	0.07
1.030397618	0.0179516144450764	0.08
1.030958443	0.0179516144450764	0.08
1.031531241	0.0179516144450764	0.08
1.032104884	0.0182503261675547	0.08
1.033463082	0.017805895685813	0.08
1.034376329	0.0182503261675547	0.08
1.034854243	0.0182503261675547	0.08
1.035677928	0.0184034411877536	0.08
1.036124234	0.0187175103110156	0.08
1.038905957	0.0204636514257255	0.08
1.041709188	0.0216769884614764	0.08
1.049025044	0.0188785993455165	0.09
1.054783865	0.0202745121721801	0.09
1.056246636	0.0202745121721801	0.09
1.058571278	0.0188785993455165	0.1
1.067766296	0.0184034411877536	0.11
1.067971123	0.0184034411877536	0.11
1.06860264	0.0188785993455165	0.11
1.070326964	0.0197275063023032	0.11
1.088407982	0.0410830707252473	0.13
1.113082372	0.040777583885228	0.15
1.113233383	0.040777583885228	0.15
1.125633627	0.0401800397792339	0.16
1.133642817	0.0379552918862029	0.17
1.134317617	0.0379552918862029	0.17
1.136767134	0.0393158533487624	0.17
1.137302108	0.0444100680775781	0.17
1.187305519	0.0606066706235154	0.16
1.18762744	0.0615788856557071	0.16
1.192009701	0.0675375646606509	0.16
1.192725439	0.0762583645066645	0.15
1.208724051	0.0778039724366979	0.16
1.208769953	0.0778039724366979	0.16
