thrs	post_p	finalwindow
0	0.111381832593948	0.23
0.070216248	0.111381832593948	0.16
0.082355146	0.109945079722502	0.15
0.089689176	0.10717997637955	0.15
0.093809574	0.0996606241952119	0.15
0.098963073	0.0996606241952119	0.15
0.103967892	0.0996606241952119	0.15
0.113424721	0.0931271654416384	0.15
0.123778241	0.0911356369262506	0.15
0.127200542	0.0911356369262506	0.15
0.127695348	0.0911356369262506	0.15
0.128068503	0.0911356369262506	0.15
0.129730945	0.0911356369262506	0.15
0.130460633	0.0911356369262506	0.15
0.148447444	0.0878480275654058	0.15
0.148782099	0.0865105568022935	0.15
0.151339737	0.0896607151387873	0.15
0.155752372	0.0881204997268899	0.15
0.161204767	0.0896607151387873	0.14
0.172569069	0.0848496442113054	0.13
0.178113806	0.0673655022998019	0.12
0.178140913	0.0673655022998019	0.12
0.178358463	0.0673655022998019	0.12
0.181430774	0.0883735169906601	0.12
0.181824923	0.0883735169906601	0.12
0.194681585	0.0897915003070691	0.11
0.205298456	0.0933311159323808	0.1
0.206482242	0.0921206388765861	0.1
0.222049977	0.0857980512201431	0.08
0.222622275	0.0821338973276086	0.08
0.22265244	0.0821338973276086	0.08
0.222656148	0.0821338973276086	0.08
0.222686318	0.0821338973276086	0.08
0.222812147	0.0883735169906601	0.08
0.222924291	0.0883735169906601	0.08
0.223196808	0.0877436787132455	0.08
0.226867021	0.0847245194010732	0.08
0.226923294	0.0847245194010732	0.08
0.226929675	0.0847245194010732	0.08
0.226957829	0.0847245194010732	0.08
0.226982815	0.0847245194010732	0.08
0.227081991	0.0847245194010732	0.08
0.227177477	0.0847245194010732	0.08
0.227432153	0.0276261335794659	0.07
0.230426372	0.0593862160745251	0.07
0.237068117	0.0619771754300019	0.07
0.241897099	0.0470061254158922	0.06
0.24235868	0.0470061254158922	0.06
0.242615688	0.048284310189478	0.06
0.242941212	0.0558819913205697	0.06
0.254481698	0.0554148647866978	0.05
0.256228734	0.0554148647866978	0.05
0.256259656	0.0554148647866978	0.05
0.256650521	0.0568402757482887	0.05
0.259750174	0.0558819913205697	0.05
0.263775407	0.0558819913205697	0.05
0.272151172	0.0545036551848848	0.05
0.287097646	0.0570031942846614	0.05
0.295749179	0.0564370247731175	0.05
0.296044019	0.0564370247731175	0.05
0.296839561	0.0564370247731175	0.05
0.296839653	0.0564370247731175	0.05
0.296874128	0.0564370247731175	0.05
0.296879772	0.0564370247731175	0.05
0.296919994	0.0564370247731175	0.05
0.296960227	0.0564370247731175	0.05
0.297156652	0.0564370247731175	0.05
0.297161557	0.0564370247731175	0.05
0.297207868	0.0564370247731175	0.05
0.297345093	0.0564370247731175	0.05
0.29736316	0.0564370247731175	0.05
0.298432807	0.0564370247731175	0.05
0.298682719	0.0564370247731175	0.05
0.299120783	0.0564370247731175	0.05
0.299931082	0.0564370247731175	0.05
0.300128238	0.0564370247731175	0.05
0.300638986	0.0564370247731175	0.05
0.301159527	0.0558819913205697	0.05
0.301373268	0.0558819913205697	0.05
0.302406093	0.0553377685719353	0.05
0.302443572	0.0553377685719353	0.05
0.302452098	0.0553377685719353	0.05
0.302453753	0.0553377685719353	0.05
0.302757814	0.0553377685719353	0.05
0.303062807	0.0553377685719353	0.05
0.303998368	0.0553377685719353	0.05
0.304168238	0.0553377685719353	0.05
0.306047128	0.0564370247731175	0.05
0.306464617	0.0558819913205697	0.05
0.308759935	0.0548040437241443	0.05
0.319078068	0.0564370247731175	0.04
0.320217262	0.0564370247731175	0.04
0.320290117	0.0564370247731175	0.04
0.322066605	0.0558819913205697	0.04
0.322435043	0.0558819913205697	0.04
0.322591403	0.0558819913205697	0.04
0.322777267	0.0558819913205697	0.04
0.323165924	0.0537668957157357	0.04
0.323537089	0.053262904481231	0.04
0.323808824	0.053262904481231	0.04
0.327195424	0.053262904481231	0.04
0.330254195	0.053262904481231	0.04
0.333944256	0.053262904481231	0.04
0.338071632	0.0491190852629402	0.05
0.340262381	0.0478774732034406	0.05
0.343706753	0.0478774732034406	0.05
0.345554528	0.0474774348386231	0.05
0.350684009	0.0463164489757919	0.06
0.351815198	0.0463164489757919	0.06
0.356200611	0.0459419694835007	0.06
0.356351443	0.0459419694835007	0.06
0.356437896	0.0459419694835007	0.06
0.356490553	0.0459419694835007	0.06
0.357086112	0.0542805159266096	0.06
0.357959666	0.0441568753508322	0.07
0.360733393	0.0441568753508322	0.07
0.362945858	0.0441568753508322	0.07
0.363236679	0.0441568753508322	0.07
0.363936107	0.0441568753508322	0.07
0.382008897	0.0750797907595672	0.07
0.386863037	0.0695647737515093	0.06
0.386909127	0.0749274788048989	0.06
0.387745392	0.0731467922901314	0.06
0.389299853	0.0706289957045139	0.06
0.389825341	0.080618989160726	0.06
0.395214438	0.0849583850452934	0.06
0.398731854	0.0758507344649781	0.05
0.403209246	0.0854695497172064	0.05
0.412388288	0.0927219269034377	0.04
0.415094538	0.0942600579053502	0.04
0.415772448	0.0568402757482887	0.03
0.418471182	0.0903184788140943	0.03
0.440249622	0.109100683201725	0.01
0.440316292	0.109100683201725	0.01
0.441750067	0.108269158038562	0.01
0.444236336	0.107750483655234	0.01
0.444499874	0.104013335405218	0.01
0.444770984	0.101091508203474	0.01
0.445049535	0.101091508203474	0.01
0.445185067	0.105848933460224	0.01
0.445185068	0.105848933460224	0.01
0.445252833	0.105848933460224	0.01
0.445252835	0.105848933460224	0.01
0.445305777	0.105848933460224	0.01
0.445313187	0.105848933460224	0.01
0.445313188	0.105848933460224	0.01
0.44531319	0.105848933460224	0.01
0.445373562	0.105848933460224	0.01
0.445419149	0.105848933460224	0.01
0.445433949	0.105848933460224	0.01
0.445479567	0.105848933460224	0.01
0.445494353	0.105848933460224	0.01
0.445554774	0.105260689971457	0.01
0.445578303	0.105260689971457	0.01
0.445615211	0.105260689971457	0.01
0.445653547	0.105260689971457	0.01
0.445736134	0.104103601959178	0.01
0.445849774	0.108151402310794	0.01
0.445917642	0.108151402310794	0.01
0.445970843	0.108151402310794	0.01
0.445978177	0.108151402310794	0.01
0.446319857	0.106987781543243	0.01
0.446341735	0.106987781543243	0.01
0.446351359	0.106987781543243	0.01
0.446395102	0.106987781543243	0.01
0.446465528	0.106415310623857	0.01
0.446633323	0.106415310623857	0.01
0.446772341	0.106415310623857	0.01
0.446888185	0.106415310623857	0.01
0.446967543	0.106415310623857	0.01
0.447158639	0.106415310623857	0.01
0.447542535	0.106415310623857	0.01
0.447649603	0.105848933460224	0.01
0.447876705	0.105848933460224	0.01
0.448701687	0.104185406806405	0.01
0.448791313	0.104185406806405	0.01
0.449552291	0.102573359226269	0.01
0.451750007	0.102573359226269	0.01
0.453312195	0.0932343965659149	0.01
0.45367678	0.0932343965659149	0.01
0.453739439	0.0932343965659149	0.01
0.453782962	0.0932343965659149	0.01
0.453789353	0.0932343965659149	0.01
0.453802119	0.0932343965659149	0.01
0.453864805	0.0932343965659149	0.01
0.453864814	0.0932343965659149	0.01
0.453977538	0.0932343965659149	0.01
0.453990257	0.0932343965659149	0.01
0.454053004	0.0932343965659149	0.01
0.454115767	0.0932343965659149	0.01
0.454131662	0.0932343965659149	0.01
0.454159539	0.0932343965659149	0.01
0.454172215	0.0932343965659149	0.01
0.454228692	0.0932343965659149	0.01
0.454278877	0.0937200084517297	0.01
