thrs	post_p	finalwindow
0	0.153047570787201	0.23
0.070216248	0.13262453889764	0.18
0.089689176	0.122793060087183	0.17
0.093809574	0.117010393645076	0.17
0.103967892	0.117010393645076	0.16
0.113424721	0.114318603284719	0.16
0.115659216	0.114318603284719	0.16
0.127200542	0.10929022315529	0.16
0.127695348	0.10929022315529	0.16
0.128068503	0.10929022315529	0.16
0.129609166	0.10929022315529	0.16
0.129730945	0.10929022315529	0.16
0.130460633	0.10929022315529	0.16
0.14705261	0.0880009339135412	0.15
0.148447444	0.111669402070535	0.15
0.151339737	0.109431794643142	0.15
0.155752372	0.118606250196269	0.15
0.161204767	0.109431794643142	0.14
0.178062567	0.0990939470385434	0.12
0.178113806	0.0990939470385434	0.12
0.178140913	0.0990939470385434	0.12
0.178189211	0.0990939470385434	0.12
0.178358463	0.0990939470385434	0.12
0.181430774	0.109431794643142	0.12
0.181486035	0.109431794643142	0.12
0.181824923	0.109431794643142	0.12
0.22265244	0.111669402070535	0.08
0.222656148	0.111669402070535	0.08
0.222686318	0.111669402070535	0.08
0.222697977	0.110813411254204	0.08
0.222924291	0.128912445641617	0.08
0.226728961	0.122474496770565	0.08
0.226867021	0.122474496770565	0.08
0.226929675	0.122474496770565	0.08
0.226982815	0.122474496770565	0.08
0.227081991	0.123354551771532	0.08
0.227177477	0.123354551771532	0.08
0.227432153	0.122474496770565	0.08
0.241897099	0.0636763981107188	0.06
0.24235868	0.0636763981107188	0.06
0.242875367	0.0880009339135412	0.06
0.242941212	0.0880009339135412	0.06
0.249436037	0.0821797418499759	0.06
0.254481698	0.08499077817297	0.05
0.256228734	0.0828649229760793	0.05
0.256259656	0.0828649229760793	0.05
0.256650521	0.0828649229760793	0.05
0.259750174	0.0821797418499759	0.05
0.263775407	0.0984628388114344	0.04
0.272151172	0.0782953598299193	0.05
0.287097646	0.0894261949948435	0.04
0.295749179	0.0821118464300771	0.05
0.296839561	0.0821118464300771	0.05
0.296839653	0.0821118464300771	0.05
0.296874128	0.0821118464300771	0.05
0.296879772	0.0821118464300771	0.05
0.29691506	0.0821118464300771	0.05
0.296919994	0.0821118464300771	0.05
0.296960227	0.0821118464300771	0.05
0.297156652	0.0821118464300771	0.05
0.297161557	0.0821118464300771	0.05
0.297207868	0.0821118464300771	0.05
0.29723727	0.0821118464300771	0.05
0.297345093	0.0821118464300771	0.05
0.29736316	0.0821118464300771	0.05
0.297631463	0.0821118464300771	0.05
0.298062423	0.0821118464300771	0.05
0.298432807	0.0821118464300771	0.05
0.299120783	0.0821118464300771	0.05
0.29926506	0.0821118464300771	0.05
0.299931082	0.0836319408411292	0.05
0.300128238	0.0836319408411292	0.05
0.300638986	0.0836319408411292	0.05
0.301159527	0.0836319408411292	0.05
0.302452098	0.0821118464300771	0.05
0.302493847	0.0821118464300771	0.05
0.302535608	0.0821118464300771	0.05
0.302694303	0.0821118464300771	0.05
0.302757814	0.0821118464300771	0.05
0.302844832	0.0821118464300771	0.05
0.303062807	0.0821118464300771	0.05
0.304168238	0.0821118464300771	0.05
0.305094409	0.0844132907748113	0.05
0.306047128	0.0844132907748113	0.05
0.307314933	0.0799325646235691	0.05
0.319078068	0.0844132907748113	0.04
0.320290117	0.0844132907748113	0.04
0.322066605	0.0844132907748113	0.04
0.322435043	0.0844132907748113	0.04
0.322591403	0.0844132907748113	0.04
0.323165924	0.0836319408411292	0.04
0.323808824	0.0836319408411292	0.04
0.328591896	0.0844132907748113	0.04
0.334029253	0.0844132907748113	0.04
0.338071632	0.081372334530141	0.05
0.340262381	0.0772006491143374	0.05
0.343625259	0.0772006491143374	0.05
0.345554528	0.0772006491143374	0.05
0.351815198	0.0746493035993182	0.06
0.356200611	0.0734358409815847	0.06
0.356206548	0.0734358409815847	0.06
0.356351443	0.0734358409815847	0.06
0.357086112	0.0876903571220844	0.06
0.362945858	0.0705680419279636	0.07
0.363936107	0.0705680419279636	0.07
0.366130409	0.0711235418673145	0.07
0.382008897	0.0633574568087526	0.07
0.387745392	0.0668337679141721	0.06
0.389222512	0.0639239311357309	0.06
0.389825341	0.0681353069738398	0.06
0.403209246	0.0712036137323629	0.05
0.411578949	0.0777702230136647	0.04
0.415094538	0.0796195077164298	0.04
0.415772448	0.0287712748868163	0.03
0.416416237	0.0522914765345712	0.03
0.418471182	0.0763972380411315	0.03
0.423143546	0.0817932732621744	0.03
0.428769674	0.0794997531796574	0.02
0.440249622	0.0892999307437193	0.01
0.440316292	0.0892999307437193	0.01
0.444236336	0.0886008485823594	0.01
0.444499874	0.0861170816476679	0.01
0.444770984	0.0842281331295861	0.01
0.445049535	0.0842281331295861	0.01
0.445117302	0.0887430432629572	0.01
0.445156208	0.0887430432629572	0.01
0.445185067	0.0882614334114139	0.01
0.445185068	0.0882614334114139	0.01
0.44525283	0.0882614334114139	0.01
0.445252832	0.0882614334114139	0.01
0.445252833	0.0882614334114139	0.01
0.445252835	0.0882614334114139	0.01
0.445305777	0.0882614334114139	0.01
0.44531318	0.0882614334114139	0.01
0.445313187	0.0882614334114139	0.01
0.445313188	0.0882614334114139	0.01
0.44531319	0.0882614334114139	0.01
0.445373562	0.0882614334114139	0.01
0.445494353	0.0882614334114139	0.01
0.445540001	0.0882614334114139	0.01
0.445554774	0.0877850227518205	0.01
0.445578303	0.0877850227518205	0.01
0.445653547	0.0877850227518205	0.01
0.445675664	0.0873137275448043	0.01
0.445691925	0.0960831002017079	0.01
0.445736134	0.0960831002017079	0.01
0.445849774	0.0945744974973934	0.01
0.445857123	0.0945744974973934	0.01
0.446038729	0.0945744974973934	0.01
0.446188208	0.0940821024977947	0.01
0.446341735	0.0940821024977947	0.01
0.446394864	0.0940821024977947	0.01
0.446455777	0.0940821024977947	0.01
0.446465528	0.0931125356867551	0.01
0.44656991	0.0931125356867551	0.01
0.446888185	0.0926352077963881	0.01
0.447158639	0.0926352077963881	0.01
0.447533088	0.0926352077963881	0.01
0.447542535	0.0926352077963881	0.01
0.447928306	0.091695084728582	0.01
0.448701687	0.0948819047232154	0.01
0.448791313	0.0948819047232154	0.01
0.449051315	0.0948819047232154	0.01
0.449552291	0.0939423585504311	0.01
0.449715173	0.0939423585504311	0.01
0.451750007	0.0953587607447249	0.01
0.452986292	0.0939423585504311	0.01
0.453607731	0.0934795288159894	0.01
0.453670383	0.0934795288159894	0.01
0.45367678	0.0934795288159894	0.01
0.453739439	0.0934795288159894	0.01
0.453789353	0.0934795288159894	0.01
0.453802119	0.0934795288159894	0.01
0.453864805	0.0934795288159894	0.01
0.453864814	0.0934795288159894	0.01
0.453927527	0.0934795288159894	0.01
0.453990257	0.0934795288159894	0.01
0.454159539	0.0934795288159894	0.01
0.454172215	0.0934795288159894	0.01
0.454228692	0.0934795288159894	0.01
0.454266222	0.0939423585504311	0.01
0.454297847	0.0939423585504311	0.01
0.454379121	0.0939423585504311	0.01
0.454423548	0.0939423585504311	0.01
0.454543029	0.0948819047232154	0.01
0.454618511	0.0948819047232154	0.01
0.454637485	0.0948819047232154	0.01
0.455078808	0.0948819047232154	0.01
0.455180191	0.097315099686472	0.01
0.455550168	0.132002841023795	0.01
0.455665947	0.139179519906979	0.01
0.455678249	0.143068670700625	0.01
0.455804735	0.150057187274657	0.01
0.456133439	0.0882614334114139	0.02
0.456455968	0.0882614334114139	0.02
0.456880284	0.0882614334114139	0.02
0.45760535	0.0870466811215357	0.02
0.457901934	0.0870466811215357	0.02
0.458022431	0.0870466811215357	0.02
0.458619789	0.0858649124264364	0.02
0.458664131	0.0858649124264364	0.02
0.459124851	0.0854780880723491	0.02
0.460382332	0.0862552537827252	0.02
0.462114195	0.0862552537827252	0.02
0.46331093	0.0862552537827252	0.02
0.464728436	0.0870466811215357	0.02
0.472596627	0.0817932732621744	0.03
0.473676694	0.0817932732621744	0.03
0.474072423	0.0817932732621744	0.03
0.47699163	0.0649849341891823	0.03
0.477096915	0.0649849341891823	0.03
0.478409458	0.071404584398886	0.03
0.478419311	0.071404584398886	0.03
0.478888149	0.0728437844910873	0.03
0.479732593	0.0765157325782586	0.04
0.483988273	0.0777702230136647	0.04
0.484927676	0.0790665343440685	0.04
0.485802156	0.109431794643142	0.04
0.485999254	0.0999816334144137	0.04
0.48628356	0.0898365771044218	0.04
0.486776039	0.0665812015362642	0.04
0.489107131	0.0667862658653362	0.04
0.490830832	0.0578518739208661	0.04
0.50407637	0.0742034321860153	0.06
0.508934563	0.0601759258737094	0.06
0.511690912	0.0546642606129767	0.06
0.514971335	0.0739274572417346	0.07
0.51502476	0.0739274572417346	0.07
0.51682809	0.0594282987248575	0.07
0.529143364	0.0283203642109581	0.07
0.534226929	0.0352200910806577	0.06
0.534308248	0.0345467573947434	0.06
0.534380672	0.0345467573947434	0.06
0.534453117	0.0345467573947434	0.06
0.539174229	0.0335836838365659	0.06
0.543234343	0.0329709215944917	0.06
0.544416783	0.0329709215944917	0.06
0.546060858	0.0649849341891823	0.06
0.55657045	0.0676896719264036	0.05
0.55802857	0.0660404698170831	0.05
0.559788571	0.0655084503258713	0.05
0.566766402	0.0738359212051919	0.04
0.568776608	0.0706293352625765	0.04
0.57444178	0.0680436776374612	0.04
0.579525048	0.0693493455369535	0.04
0.583655412	0.07002115204184	0.04
0.586308239	0.067409108497571	0.05
0.59079165	0.0661748276669914	0.05
0.591193432	0.0661748276669914	0.05
0.591819223	0.0661748276669914	0.05
0.593402747	0.0667862658653362	0.05
0.593673806	0.0667862658653362	0.05
0.593673808	0.0667862658653362	0.05
0.593754277	0.0667862658653362	0.05
0.593754278	0.0667862658653362	0.05
0.59375428	0.0667862658653362	0.05
0.593824895	0.0667862658653362	0.05
0.593915284	0.0667862658653362	0.05
0.594036974	0.0667862658653362	0.05
0.594237558	0.0655744835163026	0.05
0.595015574	0.0680436776374612	0.05
0.595196772	0.0680436776374612	0.05
0.595887104	0.067409108497571	0.05
0.596219211	0.0728437844910873	0.04
0.597117526	0.0655744835163026	0.05
0.602148457	0.0627290641861714	0.05
0.602674298	0.0627290641861714	0.05
0.604317115	0.0627290641861714	0.05
0.604813246	0.0627290641861714	0.05
0.604905308	0.0627290641861714	0.05
0.60490531	0.0627290641861714	0.05
0.604905312	0.0627290641861714	0.05
0.604988853	0.0627290641861714	0.05
0.605716504	0.0728437844910873	0.04
0.606404306	0.0728437844910873	0.04
0.607971158	0.0707061018243212	0.04
0.608524688	0.067409108497571	0.04
0.608756287	0.067409108497571	0.04
0.636066531	0.0644058911263924	0.05
0.63624959	0.0644058911263924	0.05
0.637031954	0.0649849341891823	0.05
0.637881775	0.0649849341891823	0.05
0.644129804	0.0611373350951223	0.06
