thrs	post_p	finalwindow
0	0.0746433765929145	0.23
0.070216248	0.072607384939519	0.17
0.089689176	0.0638935074460255	0.16
0.093809574	0.0638935074460255	0.16
0.098963073	0.0616730259087698	0.16
0.103967892	0.0596016970193309	0.16
0.106977596	0.0616730259087698	0.15
0.123778241	0.0582964148853303	0.16
0.129609166	0.0570470790968234	0.16
0.14705261	0.0457675110399528	0.15
0.148427326	0.0509505861597895	0.15
0.148447444	0.0509505861597895	0.15
0.148782099	0.0505474597976711	0.15
0.151339737	0.0478948181534364	0.15
0.178140913	0.0509505861597895	0.12
0.178189211	0.0509505861597895	0.12
0.178358463	0.0509505861597895	0.12
0.181430774	0.0475384277331094	0.12
0.181824923	0.0475384277331094	0.12
0.191788381	0.0489967889403003	0.11
0.194681585	0.0675411441917417	0.11
0.206482242	0.0671154138380375	0.1
0.222622275	0.0619421090186043	0.08
0.222656148	0.0619421090186043	0.08
0.222686318	0.0619421090186043	0.08
0.222716495	0.0614949322245839	0.08
0.222924291	0.0757047998960589	0.08
0.226694446	0.0711518186635622	0.08
0.226728961	0.0711518186635622	0.08
0.226867021	0.0711518186635622	0.08
0.226923294	0.0711518186635622	0.08
0.226929675	0.0711518186635622	0.08
0.226982815	0.0711518186635622	0.08
0.227081991	0.0736113052464383	0.08
0.227177477	0.0736113052464383	0.08
0.230426372	0.0530666742300622	0.07
0.237068117	0.0701620284336028	0.07
0.241897099	0.0691494646859107	0.07
0.24235868	0.0691494646859107	0.07
0.242875367	0.0558501682049642	0.06
0.242941212	0.0558501682049642	0.06
0.243116147	0.0544228535379189	0.06
0.249436037	0.0509505861597895	0.06
0.256259656	0.0544228535379189	0.05
0.256650521	0.0544228535379189	0.05
0.259750174	0.0535111610873805	0.05
0.263775407	0.0623958369817447	0.04
0.272151172	0.0521994911121271	0.05
0.287097646	0.049147561484777	0.05
0.295749179	0.049147561484777	0.05
0.296044019	0.049147561484777	0.05
0.296839561	0.049147561484777	0.05
0.296839653	0.049147561484777	0.05
0.296874128	0.049147561484777	0.05
0.296879772	0.049147561484777	0.05
0.296919994	0.049147561484777	0.05
0.296960227	0.049147561484777	0.05
0.297156652	0.049147561484777	0.05
0.297161557	0.049147561484777	0.05
0.297207868	0.049147561484777	0.05
0.29736316	0.049147561484777	0.05
0.298033592	0.049147561484777	0.05
0.298062423	0.049147561484777	0.05
0.298682719	0.049147561484777	0.05
0.29926506	0.049147561484777	0.05
0.300128238	0.0500720494522157	0.05
0.300638986	0.0500720494522157	0.05
0.301159527	0.0500720494522157	0.05
0.301373268	0.0500720494522157	0.05
0.302397905	0.049605498467119	0.05
0.302406093	0.049605498467119	0.05
0.30240618	0.049605498467119	0.05
0.302452098	0.049605498467119	0.05
0.302453753	0.049605498467119	0.05
0.302531356	0.049605498467119	0.05
0.302535608	0.049605498467119	0.05
0.302694303	0.049605498467119	0.05
0.302757814	0.049605498467119	0.05
0.303037639	0.049605498467119	0.05
0.303062807	0.049605498467119	0.05
0.303998368	0.049605498467119	0.05
0.306047128	0.0530666742300622	0.04
0.306464617	0.0530666742300622	0.04
0.307314933	0.0530666742300622	0.04
0.308759935	0.0530666742300622	0.04
0.319078068	0.049147561484777	0.04
0.322066605	0.0482565925774621	0.04
0.322435043	0.0482565925774621	0.04
0.322591403	0.0482565925774621	0.04
0.323097253	0.0473973522436118	0.04
0.323165924	0.0473973522436118	0.04
0.323808824	0.0469791053265715	0.04
0.324596864	0.0465681752888209	0.04
0.330254195	0.0465681752888209	0.04
0.340262381	0.0513601942458716	0.05
0.343706753	0.0513601942458716	0.05
0.345554528	0.0509505861597895	0.05
0.351815198	0.0497600464230552	0.06
0.356206548	0.0509505861597895	0.06
0.356351443	0.0509505861597895	0.06
0.356437896	0.0505474597976711	0.06
0.356490553	0.0505474597976711	0.06
0.360733393	0.0475384277331094	0.07
0.362945858	0.0475384277331094	0.07
0.363236679	0.0475384277331094	0.07
0.363936107	0.0475384277331094	0.07
0.366130409	0.0497600464230552	0.07
0.367663989	0.0612003841697474	0.07
0.37384574	0.0660742042653673	0.08
0.381649088	0.065963997683924	0.07
0.382008897	0.0650342376932805	0.07
0.386863037	0.0586173460769032	0.06
0.386909127	0.0695257325075547	0.06
0.387745392	0.0676842570827067	0.06
0.389222512	0.0659378121862641	0.06
0.395214438	0.0614357960134029	0.06
0.398731854	0.0702906877850794	0.05
0.403209246	0.0706795126435856	0.05
0.412388288	0.0796241239194995	0.04
0.415094538	0.0688513701058172	0.04
0.416416237	0.0448675161708708	0.03
0.418471182	0.0761973090359383	0.03
0.423143546	0.0757047998960589	0.03
0.438307149	0.0826495828723801	0.01
0.438815006	0.0814993753952346	0.01
0.440249622	0.0847425454331923	0.01
0.441698853	0.0847425454331923	0.01
0.444236336	0.0723958113864483	0.01
0.444499874	0.0706795126435856	0.01
0.444770984	0.0700155646975928	0.01
0.445049535	0.0700155646975928	0.01
0.445117302	0.0700155646975928	0.01
0.445156208	0.0700155646975928	0.01
0.445185068	0.0696882465932733	0.01
0.445252832	0.0696882465932733	0.01
